calBP,PrDens,PrDens_Taphonomic,Site
38199,0.000350574,0.000157995,Sibudu Cave
38198,0.000350553,0.00015798,Sibudu Cave
38197,0.000350532,0.000157965,Sibudu Cave
38196,0.000350511,0.00015795,Sibudu Cave
38195,0.00035049,0.000157935,Sibudu Cave
38194,0.000350469,0.000157921,Sibudu Cave
38193,0.000350449,0.000157906,Sibudu Cave
38192,0.000350428,0.000157891,Sibudu Cave
38191,0.000350407,0.000157876,Sibudu Cave
38190,0.000350386,0.000157861,Sibudu Cave
38189,0.000350365,0.000157846,Sibudu Cave
38188,0.000350344,0.000157831,Sibudu Cave
38187,0.000350323,0.000157816,Sibudu Cave
38186,0.000350302,0.000157801,Sibudu Cave
38185,0.000350281,0.000157787,Sibudu Cave
38184,0.00035026,0.000157772,Sibudu Cave
38183,0.000350239,0.000157757,Sibudu Cave
38182,0.000350218,0.000157742,Sibudu Cave
38181,0.000350197,0.000157727,Sibudu Cave
38180,0.000350176,0.000157712,Sibudu Cave
38179,0.000350155,0.000157697,Sibudu Cave
38178,0.000350134,0.000157683,Sibudu Cave
38177,0.000350114,0.000157668,Sibudu Cave
38176,0.000350093,0.000157653,Sibudu Cave
38175,0.000350072,0.000157638,Sibudu Cave
38174,0.000350052,0.000157623,Sibudu Cave
38173,0.000350031,0.000157609,Sibudu Cave
38172,0.00035001,0.000157594,Sibudu Cave
38171,0.000349989,0.000157579,Sibudu Cave
38170,0.000349969,0.000157564,Sibudu Cave
38169,0.000349948,0.00015755,Sibudu Cave
38168,0.000349927,0.000157535,Sibudu Cave
38167,0.000349906,0.00015752,Sibudu Cave
38166,0.000349886,0.000157505,Sibudu Cave
38165,0.000349865,0.00015749,Sibudu Cave
38164,0.000349844,0.000157476,Sibudu Cave
38163,0.000349823,0.000157461,Sibudu Cave
38162,0.000349802,0.000157446,Sibudu Cave
38161,0.000349782,0.000157431,Sibudu Cave
38160,0.000349761,0.000157416,Sibudu Cave
38159,0.00034974,0.000157402,Sibudu Cave
38158,0.00034972,0.000157387,Sibudu Cave
38157,0.000349699,0.000157373,Sibudu Cave
38156,0.000349679,0.000157358,Sibudu Cave
38155,0.000349658,0.000157343,Sibudu Cave
38154,0.000349638,0.000157329,Sibudu Cave
38153,0.000349617,0.000157314,Sibudu Cave
38152,0.000349597,0.000157299,Sibudu Cave
38151,0.000349576,0.000157285,Sibudu Cave
38150,0.000349556,0.00015727,Sibudu Cave
38149,0.000349535,0.000157255,Sibudu Cave
38148,0.000349515,0.000157241,Sibudu Cave
38147,0.000349494,0.000157226,Sibudu Cave
38146,0.000349473,0.000157211,Sibudu Cave
38145,0.000349453,0.000157196,Sibudu Cave
38144,0.000349432,0.000157182,Sibudu Cave
38143,0.000349412,0.000157167,Sibudu Cave
38142,0.000349391,0.000157152,Sibudu Cave
38141,0.000349371,0.000157138,Sibudu Cave
38140,0.00034935,0.000157123,Sibudu Cave
38139,0.000349332,0.00015711,Sibudu Cave
38138,0.000349315,0.000157096,Sibudu Cave
38137,0.000349298,0.000157083,Sibudu Cave
38136,0.00034928,0.00015707,Sibudu Cave
38135,0.000349263,0.000157057,Sibudu Cave
38134,0.000349245,0.000157043,Sibudu Cave
38133,0.000349228,0.00015703,Sibudu Cave
38132,0.00034921,0.000157017,Sibudu Cave
38131,0.000349193,0.000157003,Sibudu Cave
38130,0.000349175,0.00015699,Sibudu Cave
38129,0.000349158,0.000156977,Sibudu Cave
38128,0.00034914,0.000156964,Sibudu Cave
38127,0.000349123,0.00015695,Sibudu Cave
38126,0.000349105,0.000156937,Sibudu Cave
38125,0.000349088,0.000156924,Sibudu Cave
38124,0.00034907,0.00015691,Sibudu Cave
38123,0.000349052,0.000156897,Sibudu Cave
38122,0.000349035,0.000156884,Sibudu Cave
38121,0.000349017,0.000156871,Sibudu Cave
38120,0.000349,0.000156857,Sibudu Cave
38119,0.000348979,0.000156842,Sibudu Cave
38118,0.000348958,0.000156827,Sibudu Cave
38117,0.000348937,0.000156813,Sibudu Cave
38116,0.000348916,0.000156798,Sibudu Cave
38115,0.000348894,0.000156783,Sibudu Cave
38114,0.000348873,0.000156768,Sibudu Cave
38113,0.000348852,0.000156753,Sibudu Cave
38112,0.000348831,0.000156738,Sibudu Cave
38111,0.00034881,0.000156723,Sibudu Cave
38110,0.000348789,0.000156708,Sibudu Cave
38109,0.000348768,0.000156693,Sibudu Cave
38108,0.000348747,0.000156678,Sibudu Cave
38107,0.000348726,0.000156664,Sibudu Cave
38106,0.000348704,0.000156649,Sibudu Cave
38105,0.000348683,0.000156634,Sibudu Cave
38104,0.000348662,0.000156619,Sibudu Cave
38103,0.000348641,0.000156604,Sibudu Cave
38102,0.00034862,0.000156589,Sibudu Cave
38101,0.000348599,0.000156574,Sibudu Cave
38100,0.000348577,0.000156559,Sibudu Cave
38099,0.000348563,0.000156547,Sibudu Cave
38098,0.000348548,0.000156535,Sibudu Cave
38097,0.000348534,0.000156523,Sibudu Cave
38096,0.00034852,0.000156512,Sibudu Cave
38095,0.000348505,0.0001565,Sibudu Cave
38094,0.000348491,0.000156488,Sibudu Cave
38093,0.000348476,0.000156476,Sibudu Cave
38092,0.000348462,0.000156464,Sibudu Cave
38091,0.000348447,0.000156452,Sibudu Cave
38090,0.000348433,0.00015644,Sibudu Cave
38089,0.000348418,0.000156428,Sibudu Cave
38088,0.000348404,0.000156416,Sibudu Cave
38087,0.000348389,0.000156404,Sibudu Cave
38086,0.000348375,0.000156392,Sibudu Cave
38085,0.00034836,0.00015638,Sibudu Cave
38084,0.000348346,0.000156369,Sibudu Cave
38083,0.000348331,0.000156357,Sibudu Cave
38082,0.000348317,0.000156345,Sibudu Cave
38081,0.000348302,0.000156333,Sibudu Cave
38080,0.000348288,0.000156321,Sibudu Cave
38079,0.000348277,0.000156311,Sibudu Cave
38078,0.000348266,0.000156301,Sibudu Cave
38077,0.000348256,0.00015629,Sibudu Cave
38076,0.000348245,0.00015628,Sibudu Cave
38075,0.000348234,0.00015627,Sibudu Cave
38074,0.000348224,0.00015626,Sibudu Cave
38073,0.000348213,0.00015625,Sibudu Cave
38072,0.000348203,0.000156239,Sibudu Cave
38071,0.000348192,0.000156229,Sibudu Cave
38070,0.000348181,0.000156219,Sibudu Cave
38069,0.000348171,0.000156209,Sibudu Cave
38068,0.00034816,0.000156199,Sibudu Cave
38067,0.000348149,0.000156189,Sibudu Cave
38066,0.000348139,0.000156178,Sibudu Cave
38065,0.000348128,0.000156168,Sibudu Cave
38064,0.000348117,0.000156158,Sibudu Cave
38063,0.000348107,0.000156148,Sibudu Cave
38062,0.000348096,0.000156138,Sibudu Cave
38061,0.000348085,0.000156127,Sibudu Cave
38060,0.000348075,0.000156117,Sibudu Cave
38059,0.000348064,0.000156107,Sibudu Cave
38058,0.000348053,0.000156097,Sibudu Cave
38057,0.000348043,0.000156087,Sibudu Cave
38056,0.000348032,0.000156076,Sibudu Cave
38055,0.000348021,0.000156066,Sibudu Cave
38054,0.000348011,0.000156056,Sibudu Cave
38053,0.000348,0.000156046,Sibudu Cave
38052,0.000347989,0.000156036,Sibudu Cave
38051,0.000347979,0.000156026,Sibudu Cave
38050,0.000347968,0.000156015,Sibudu Cave
38049,0.000347957,0.000156005,Sibudu Cave
38048,0.000347946,0.000155995,Sibudu Cave
38047,0.000347936,0.000155985,Sibudu Cave
38046,0.000347925,0.000155975,Sibudu Cave
38045,0.000347914,0.000155964,Sibudu Cave
38044,0.000347904,0.000155954,Sibudu Cave
38043,0.000347893,0.000155944,Sibudu Cave
38042,0.000347882,0.000155934,Sibudu Cave
38041,0.000347872,0.000155924,Sibudu Cave
38040,0.000347861,0.000155913,Sibudu Cave
38039,0.000347858,0.000155907,Sibudu Cave
38038,0.000347854,0.0001559,Sibudu Cave
38037,0.000347851,0.000155893,Sibudu Cave
38036,0.000347848,0.000155886,Sibudu Cave
38035,0.000347845,0.000155879,Sibudu Cave
38034,0.000347842,0.000155872,Sibudu Cave
38033,0.000347838,0.000155866,Sibudu Cave
38032,0.000347835,0.000155859,Sibudu Cave
38031,0.000347832,0.000155852,Sibudu Cave
38030,0.000347829,0.000155845,Sibudu Cave
38029,0.000347825,0.000155838,Sibudu Cave
38028,0.000347822,0.000155831,Sibudu Cave
38027,0.000347819,0.000155824,Sibudu Cave
38026,0.000347816,0.000155818,Sibudu Cave
38025,0.000347812,0.000155811,Sibudu Cave
38024,0.000347809,0.000155804,Sibudu Cave
38023,0.000347806,0.000155797,Sibudu Cave
38022,0.000347803,0.00015579,Sibudu Cave
38021,0.000347799,0.000155783,Sibudu Cave
38020,0.000347796,0.000155776,Sibudu Cave
38019,0.000347794,0.00015577,Sibudu Cave
38018,0.000347792,0.000155764,Sibudu Cave
38017,0.000347789,0.000155757,Sibudu Cave
38016,0.000347787,0.000155751,Sibudu Cave
38015,0.000347785,0.000155744,Sibudu Cave
38014,0.000347783,0.000155738,Sibudu Cave
38013,0.00034778,0.000155732,Sibudu Cave
38012,0.000347778,0.000155725,Sibudu Cave
38011,0.000347776,0.000155719,Sibudu Cave
38010,0.000347773,0.000155712,Sibudu Cave
38009,0.000347771,0.000155706,Sibudu Cave
38008,0.000347769,0.0001557,Sibudu Cave
38007,0.000347766,0.000155693,Sibudu Cave
38006,0.000347764,0.000155687,Sibudu Cave
38005,0.000347762,0.00015568,Sibudu Cave
38004,0.00034776,0.000155674,Sibudu Cave
38003,0.000347757,0.000155667,Sibudu Cave
38002,0.000347755,0.000155661,Sibudu Cave
38001,0.000347753,0.000155655,Sibudu Cave
38000,0.00034775,0.000155648,Sibudu Cave
37999,0.000347748,0.000155642,Sibudu Cave
37998,0.000347745,0.000155635,Sibudu Cave
37997,0.000347742,0.000155628,Sibudu Cave
37996,0.00034774,0.000155622,Sibudu Cave
37995,0.000347737,0.000155615,Sibudu Cave
37994,0.000347734,0.000155609,Sibudu Cave
37993,0.000347732,0.000155602,Sibudu Cave
37992,0.000347729,0.000155595,Sibudu Cave
37991,0.000347726,0.000155589,Sibudu Cave
37990,0.000347724,0.000155582,Sibudu Cave
37989,0.000347721,0.000155576,Sibudu Cave
37988,0.000347718,0.000155569,Sibudu Cave
37987,0.000347716,0.000155563,Sibudu Cave
37986,0.000347713,0.000155556,Sibudu Cave
37985,0.000347711,0.000155549,Sibudu Cave
37984,0.000347708,0.000155543,Sibudu Cave
37983,0.000347705,0.000155536,Sibudu Cave
37982,0.000347703,0.00015553,Sibudu Cave
37981,0.0003477,0.000155523,Sibudu Cave
37980,0.000347697,0.000155516,Sibudu Cave
37979,0.000347698,0.000155512,Sibudu Cave
37978,0.000347699,0.000155507,Sibudu Cave
37977,0.0003477,0.000155502,Sibudu Cave
37976,0.000347701,0.000155497,Sibudu Cave
37975,0.000347702,0.000155492,Sibudu Cave
37974,0.000347703,0.000155487,Sibudu Cave
37973,0.000347703,0.000155482,Sibudu Cave
37972,0.000347704,0.000155477,Sibudu Cave
37971,0.000347705,0.000155472,Sibudu Cave
37970,0.000347706,0.000155467,Sibudu Cave
37969,0.000347707,0.000155462,Sibudu Cave
37968,0.000347708,0.000155457,Sibudu Cave
37967,0.000347709,0.000155452,Sibudu Cave
37966,0.00034771,0.000155447,Sibudu Cave
37965,0.000347711,0.000155442,Sibudu Cave
37964,0.000347711,0.000155437,Sibudu Cave
37963,0.000347712,0.000155432,Sibudu Cave
37962,0.000347713,0.000155427,Sibudu Cave
37961,0.000347714,0.000155422,Sibudu Cave
37960,0.000347715,0.000155417,Sibudu Cave
37959,0.000347719,0.000155413,Sibudu Cave
37958,0.000347723,0.000155409,Sibudu Cave
37957,0.000347727,0.000155406,Sibudu Cave
37956,0.00034773,0.000155402,Sibudu Cave
37955,0.000347734,0.000155398,Sibudu Cave
37954,0.000347738,0.000155395,Sibudu Cave
37953,0.000347742,0.000155391,Sibudu Cave
37952,0.000347746,0.000155387,Sibudu Cave
37951,0.00034775,0.000155384,Sibudu Cave
37950,0.000347754,0.00015538,Sibudu Cave
37949,0.000347758,0.000155376,Sibudu Cave
37948,0.000347761,0.000155373,Sibudu Cave
37947,0.000347765,0.000155369,Sibudu Cave
37946,0.000347769,0.000155365,Sibudu Cave
37945,0.000347773,0.000155362,Sibudu Cave
37944,0.000347777,0.000155358,Sibudu Cave
37943,0.000347781,0.000155354,Sibudu Cave
37942,0.000347785,0.000155351,Sibudu Cave
37941,0.000347788,0.000155347,Sibudu Cave
37940,0.000347792,0.000155343,Sibudu Cave
37939,0.000347793,0.000155338,Sibudu Cave
37938,0.000347793,0.000155333,Sibudu Cave
37937,0.000347794,0.000155328,Sibudu Cave
37936,0.000347795,0.000155323,Sibudu Cave
37935,0.000347795,0.000155318,Sibudu Cave
37934,0.000347796,0.000155313,Sibudu Cave
37933,0.000347796,0.000155307,Sibudu Cave
37932,0.000347797,0.000155302,Sibudu Cave
37931,0.000347797,0.000155297,Sibudu Cave
37930,0.000347798,0.000155292,Sibudu Cave
37929,0.000347799,0.000155287,Sibudu Cave
37928,0.000347799,0.000155282,Sibudu Cave
37927,0.0003478,0.000155277,Sibudu Cave
37926,0.0003478,0.000155272,Sibudu Cave
37925,0.000347801,0.000155266,Sibudu Cave
37924,0.000347801,0.000155261,Sibudu Cave
37923,0.000347802,0.000155256,Sibudu Cave
37922,0.000347803,0.000155251,Sibudu Cave
37921,0.000347803,0.000155246,Sibudu Cave
37920,0.000347804,0.000155241,Sibudu Cave
37919,0.000347808,0.000155237,Sibudu Cave
37918,0.000347812,0.000155234,Sibudu Cave
37917,0.000347816,0.00015523,Sibudu Cave
37916,0.00034782,0.000155227,Sibudu Cave
37915,0.000347824,0.000155223,Sibudu Cave
37914,0.000347828,0.000155219,Sibudu Cave
37913,0.000347833,0.000155216,Sibudu Cave
37912,0.000347837,0.000155212,Sibudu Cave
37911,0.000347841,0.000155209,Sibudu Cave
37910,0.000347845,0.000155205,Sibudu Cave
37909,0.000347849,0.000155202,Sibudu Cave
37908,0.000347853,0.000155198,Sibudu Cave
37907,0.000347857,0.000155195,Sibudu Cave
37906,0.000347862,0.000155191,Sibudu Cave
37905,0.000347866,0.000155187,Sibudu Cave
37904,0.00034787,0.000155184,Sibudu Cave
37903,0.000347874,0.00015518,Sibudu Cave
37902,0.000347878,0.000155177,Sibudu Cave
37901,0.000347882,0.000155173,Sibudu Cave
37900,0.000347886,0.00015517,Sibudu Cave
37899,0.000347887,0.000155165,Sibudu Cave
37898,0.000347887,0.000155159,Sibudu Cave
37897,0.000347888,0.000155154,Sibudu Cave
37896,0.000347888,0.000155149,Sibudu Cave
37895,0.000347889,0.000155144,Sibudu Cave
37894,0.00034789,0.000155139,Sibudu Cave
37893,0.00034789,0.000155134,Sibudu Cave
37892,0.000347891,0.000155129,Sibudu Cave
37891,0.000347891,0.000155123,Sibudu Cave
37890,0.000347892,0.000155118,Sibudu Cave
37889,0.000347892,0.000155113,Sibudu Cave
37888,0.000347893,0.000155108,Sibudu Cave
37887,0.000347893,0.000155103,Sibudu Cave
37886,0.000347894,0.000155098,Sibudu Cave
37885,0.000347894,0.000155093,Sibudu Cave
37884,0.000347895,0.000155087,Sibudu Cave
37883,0.000347895,0.000155082,Sibudu Cave
37882,0.000347896,0.000155077,Sibudu Cave
37881,0.000347897,0.000155072,Sibudu Cave
37880,0.000347897,0.000155067,Sibudu Cave
37879,0.000347897,0.000155062,Sibudu Cave
37878,0.000347898,0.000155056,Sibudu Cave
37877,0.000347898,0.000155051,Sibudu Cave
37876,0.000347898,0.000155046,Sibudu Cave
37875,0.000347898,0.00015504,Sibudu Cave
37874,0.000347899,0.000155035,Sibudu Cave
37873,0.000347899,0.00015503,Sibudu Cave
37872,0.000347899,0.000155025,Sibudu Cave
37871,0.000347899,0.000155019,Sibudu Cave
37870,0.0003479,0.000155014,Sibudu Cave
37869,0.0003479,0.000155009,Sibudu Cave
37868,0.0003479,0.000155004,Sibudu Cave
37867,0.000347901,0.000154998,Sibudu Cave
37866,0.000347901,0.000154993,Sibudu Cave
37865,0.000347901,0.000154988,Sibudu Cave
37864,0.000347901,0.000154982,Sibudu Cave
37863,0.000347902,0.000154977,Sibudu Cave
37862,0.000347902,0.000154972,Sibudu Cave
37861,0.000347902,0.000154967,Sibudu Cave
37860,0.000347902,0.000154961,Sibudu Cave
37859,0.000347899,0.000154954,Sibudu Cave
37858,0.000347895,0.000154947,Sibudu Cave
37857,0.000347891,0.00015494,Sibudu Cave
37856,0.000347887,0.000154933,Sibudu Cave
37855,0.000347883,0.000154926,Sibudu Cave
37854,0.000347879,0.000154919,Sibudu Cave
37853,0.000347875,0.000154912,Sibudu Cave
37852,0.000347872,0.000154905,Sibudu Cave
37851,0.000347868,0.000154897,Sibudu Cave
37850,0.000347864,0.00015489,Sibudu Cave
37849,0.00034786,0.000154883,Sibudu Cave
37848,0.000347856,0.000154876,Sibudu Cave
37847,0.000347852,0.000154869,Sibudu Cave
37846,0.000347849,0.000154862,Sibudu Cave
37845,0.000347845,0.000154855,Sibudu Cave
37844,0.000347841,0.000154848,Sibudu Cave
37843,0.000347837,0.000154841,Sibudu Cave
37842,0.000347833,0.000154834,Sibudu Cave
37841,0.000347829,0.000154827,Sibudu Cave
37840,0.000347826,0.000154819,Sibudu Cave
37839,0.000347818,0.000154811,Sibudu Cave
37838,0.000347811,0.000154802,Sibudu Cave
37837,0.000347803,0.000154793,Sibudu Cave
37836,0.000347796,0.000154785,Sibudu Cave
37835,0.000347788,0.000154776,Sibudu Cave
37834,0.000347781,0.000154767,Sibudu Cave
37833,0.000347774,0.000154759,Sibudu Cave
37832,0.000347766,0.00015475,Sibudu Cave
37831,0.000347759,0.000154741,Sibudu Cave
37830,0.000347751,0.000154733,Sibudu Cave
37829,0.000347744,0.000154724,Sibudu Cave
37828,0.000347736,0.000154715,Sibudu Cave
37827,0.000347729,0.000154706,Sibudu Cave
37826,0.000347722,0.000154698,Sibudu Cave
37825,0.000347714,0.000154689,Sibudu Cave
37824,0.000347707,0.00015468,Sibudu Cave
37823,0.000347699,0.000154672,Sibudu Cave
37822,0.000347692,0.000154663,Sibudu Cave
37821,0.000347684,0.000154654,Sibudu Cave
37820,0.000347677,0.000154646,Sibudu Cave
37819,0.000347666,0.000154635,Sibudu Cave
37818,0.000347655,0.000154625,Sibudu Cave
37817,0.000347644,0.000154615,Sibudu Cave
37816,0.000347633,0.000154604,Sibudu Cave
37815,0.000347622,0.000154594,Sibudu Cave
37814,0.000347611,0.000154584,Sibudu Cave
37813,0.0003476,0.000154574,Sibudu Cave
37812,0.000347589,0.000154563,Sibudu Cave
37811,0.000347578,0.000154553,Sibudu Cave
37810,0.000347567,0.000154543,Sibudu Cave
37809,0.000347556,0.000154532,Sibudu Cave
37808,0.000347544,0.000154522,Sibudu Cave
37807,0.000347533,0.000154512,Sibudu Cave
37806,0.000347522,0.000154502,Sibudu Cave
37805,0.000347511,0.000154491,Sibudu Cave
37804,0.0003475,0.000154481,Sibudu Cave
37803,0.000347489,0.000154471,Sibudu Cave
37802,0.000347478,0.00015446,Sibudu Cave
37801,0.000347467,0.00015445,Sibudu Cave
37800,0.000347456,0.00015444,Sibudu Cave
37799,0.000347434,0.000154425,Sibudu Cave
37798,0.000347412,0.00015441,Sibudu Cave
37797,0.000347391,0.000154395,Sibudu Cave
37796,0.000347369,0.000154379,Sibudu Cave
37795,0.000347347,0.000154364,Sibudu Cave
37794,0.000347325,0.000154349,Sibudu Cave
37793,0.000347303,0.000154334,Sibudu Cave
37792,0.000347281,0.000154319,Sibudu Cave
37791,0.000347259,0.000154304,Sibudu Cave
37790,0.000347237,0.000154289,Sibudu Cave
37789,0.000347215,0.000154274,Sibudu Cave
37788,0.000347193,0.000154259,Sibudu Cave
37787,0.000347172,0.000154243,Sibudu Cave
37786,0.00034715,0.000154228,Sibudu Cave
37785,0.000347128,0.000154213,Sibudu Cave
37784,0.000347106,0.000154198,Sibudu Cave
37783,0.000347084,0.000154183,Sibudu Cave
37782,0.000347062,0.000154168,Sibudu Cave
37781,0.00034704,0.000154153,Sibudu Cave
37780,0.000347018,0.000154138,Sibudu Cave
37779,0.000346992,0.000154121,Sibudu Cave
37778,0.000346966,0.000154104,Sibudu Cave
37777,0.00034694,0.000154087,Sibudu Cave
37776,0.000346914,0.00015407,Sibudu Cave
37775,0.000346888,0.000154053,Sibudu Cave
37774,0.000346862,0.000154036,Sibudu Cave
37773,0.000346837,0.00015402,Sibudu Cave
37772,0.000346811,0.000154003,Sibudu Cave
37771,0.000346785,0.000153986,Sibudu Cave
37770,0.000346759,0.000153969,Sibudu Cave
37769,0.000346733,0.000153952,Sibudu Cave
37768,0.000346707,0.000153935,Sibudu Cave
37767,0.000346681,0.000153918,Sibudu Cave
37766,0.000346655,0.000153901,Sibudu Cave
37765,0.000346629,0.000153884,Sibudu Cave
37764,0.000346603,0.000153867,Sibudu Cave
37763,0.000346577,0.000153851,Sibudu Cave
37762,0.000346551,0.000153834,Sibudu Cave
37761,0.000346525,0.000153817,Sibudu Cave
37760,0.000346499,0.0001538,Sibudu Cave
37759,0.000346458,0.000153776,Sibudu Cave
37758,0.000346417,0.000153753,Sibudu Cave
37757,0.000346377,0.00015373,Sibudu Cave
37756,0.000346336,0.000153706,Sibudu Cave
37755,0.000346295,0.000153683,Sibudu Cave
37754,0.000346255,0.000153659,Sibudu Cave
37753,0.000346214,0.000153636,Sibudu Cave
37752,0.000346173,0.000153612,Sibudu Cave
37751,0.000346132,0.000153589,Sibudu Cave
37750,0.000346091,0.000153565,Sibudu Cave
37749,0.000346051,0.000153542,Sibudu Cave
37748,0.00034601,0.000153518,Sibudu Cave
37747,0.000345969,0.000153495,Sibudu Cave
37746,0.000345928,0.000153471,Sibudu Cave
37745,0.000345887,0.000153448,Sibudu Cave
37744,0.000345846,0.000153424,Sibudu Cave
37743,0.000345805,0.000153401,Sibudu Cave
37742,0.000345764,0.000153377,Sibudu Cave
37741,0.000345723,0.000153354,Sibudu Cave
37740,0.000345682,0.00015333,Sibudu Cave
37739,0.00034563,0.000153302,Sibudu Cave
37738,0.000345579,0.000153274,Sibudu Cave
37737,0.000345527,0.000153246,Sibudu Cave
37736,0.000345476,0.000153217,Sibudu Cave
37735,0.000345424,0.000153189,Sibudu Cave
37734,0.000345372,0.000153161,Sibudu Cave
37733,0.00034532,0.000153133,Sibudu Cave
37732,0.000345269,0.000153104,Sibudu Cave
37731,0.000345217,0.000153076,Sibudu Cave
37730,0.000345165,0.000153048,Sibudu Cave
37729,0.000345113,0.000153019,Sibudu Cave
37728,0.000345061,0.000152991,Sibudu Cave
37727,0.000345009,0.000152963,Sibudu Cave
37726,0.000344957,0.000152934,Sibudu Cave
37725,0.000344905,0.000152906,Sibudu Cave
37724,0.000344853,0.000152877,Sibudu Cave
37723,0.000344801,0.000152849,Sibudu Cave
37722,0.000344749,0.000152821,Sibudu Cave
37721,0.000344697,0.000152792,Sibudu Cave
37720,0.000344645,0.000152764,Sibudu Cave
37719,0.000344577,0.000152728,Sibudu Cave
37718,0.00034451,0.000152693,Sibudu Cave
37717,0.000344442,0.000152658,Sibudu Cave
37716,0.000344375,0.000152623,Sibudu Cave
37715,0.000344307,0.000152587,Sibudu Cave
37714,0.000344239,0.000152552,Sibudu Cave
37713,0.000344171,0.000152517,Sibudu Cave
37712,0.000344104,0.000152481,Sibudu Cave
37711,0.000344036,0.000152446,Sibudu Cave
37710,0.000343968,0.00015241,Sibudu Cave
37709,0.0003439,0.000152375,Sibudu Cave
37708,0.000343832,0.000152339,Sibudu Cave
37707,0.000343764,0.000152304,Sibudu Cave
37706,0.000343695,0.000152268,Sibudu Cave
37705,0.000343627,0.000152233,Sibudu Cave
37704,0.000343559,0.000152197,Sibudu Cave
37703,0.000343491,0.000152162,Sibudu Cave
37702,0.000343422,0.000152126,Sibudu Cave
37701,0.000343354,0.000152091,Sibudu Cave
37700,0.000343285,0.000152055,Sibudu Cave
37699,0.000343206,0.000152014,Sibudu Cave
37698,0.000343126,0.000151974,Sibudu Cave
37697,0.000343046,0.000151933,Sibudu Cave
37696,0.000342966,0.000151892,Sibudu Cave
37695,0.000342886,0.000151852,Sibudu Cave
37694,0.000342806,0.000151811,Sibudu Cave
37693,0.000342726,0.00015177,Sibudu Cave
37692,0.000342646,0.000151729,Sibudu Cave
37691,0.000342566,0.000151688,Sibudu Cave
37690,0.000342485,0.000151648,Sibudu Cave
37689,0.000342405,0.000151607,Sibudu Cave
37688,0.000342324,0.000151566,Sibudu Cave
37687,0.000342244,0.000151525,Sibudu Cave
37686,0.000342163,0.000151484,Sibudu Cave
37685,0.000342083,0.000151443,Sibudu Cave
37684,0.000342002,0.000151402,Sibudu Cave
37683,0.000341921,0.000151361,Sibudu Cave
37682,0.00034184,0.00015132,Sibudu Cave
37681,0.000341759,0.000151278,Sibudu Cave
37680,0.000341678,0.000151237,Sibudu Cave
37679,0.000341592,0.000151194,Sibudu Cave
37678,0.000341507,0.000151151,Sibudu Cave
37677,0.000341421,0.000151108,Sibudu Cave
37676,0.000341335,0.000151064,Sibudu Cave
37675,0.000341249,0.000151021,Sibudu Cave
37674,0.000341163,0.000150978,Sibudu Cave
37673,0.000341077,0.000150934,Sibudu Cave
37672,0.000340991,0.000150891,Sibudu Cave
37671,0.000340905,0.000150848,Sibudu Cave
37670,0.000340818,0.000150804,Sibudu Cave
37669,0.000340732,0.000150761,Sibudu Cave
37668,0.000340646,0.000150717,Sibudu Cave
37667,0.000340559,0.000150674,Sibudu Cave
37666,0.000340472,0.00015063,Sibudu Cave
37665,0.000340386,0.000150586,Sibudu Cave
37664,0.000340299,0.000150543,Sibudu Cave
37663,0.000340212,0.000150499,Sibudu Cave
37662,0.000340125,0.000150455,Sibudu Cave
37661,0.000340038,0.000150412,Sibudu Cave
37660,0.000339951,0.000150368,Sibudu Cave
37659,0.00033986,0.000150322,Sibudu Cave
37658,0.000339768,0.000150276,Sibudu Cave
37657,0.000339676,0.000150231,Sibudu Cave
37656,0.000339585,0.000150185,Sibudu Cave
37655,0.000339493,0.000150139,Sibudu Cave
37654,0.000339401,0.000150093,Sibudu Cave
37653,0.000339309,0.000150047,Sibudu Cave
37652,0.000339217,0.000150001,Sibudu Cave
37651,0.000339125,0.000149955,Sibudu Cave
37650,0.000339033,0.000149909,Sibudu Cave
37649,0.000338941,0.000149863,Sibudu Cave
37648,0.000338848,0.000149817,Sibudu Cave
37647,0.000338756,0.000149771,Sibudu Cave
37646,0.000338663,0.000149725,Sibudu Cave
37645,0.000338571,0.000149679,Sibudu Cave
37644,0.000338478,0.000149632,Sibudu Cave
37643,0.000338385,0.000149586,Sibudu Cave
37642,0.000338292,0.00014954,Sibudu Cave
37641,0.000338199,0.000149494,Sibudu Cave
37640,0.000338106,0.000149447,Sibudu Cave
37639,0.000338001,0.000149396,Sibudu Cave
37638,0.000337896,0.000149344,Sibudu Cave
37637,0.000337791,0.000149292,Sibudu Cave
37636,0.000337686,0.000149241,Sibudu Cave
37635,0.00033758,0.000149189,Sibudu Cave
37634,0.000337475,0.000149137,Sibudu Cave
37633,0.000337369,0.000149085,Sibudu Cave
37632,0.000337264,0.000149033,Sibudu Cave
37631,0.000337158,0.000148981,Sibudu Cave
37630,0.000337052,0.000148929,Sibudu Cave
37629,0.000336946,0.000148877,Sibudu Cave
37628,0.00033684,0.000148825,Sibudu Cave
37627,0.000336734,0.000148773,Sibudu Cave
37626,0.000336627,0.000148721,Sibudu Cave
37625,0.000336521,0.000148669,Sibudu Cave
37624,0.000336414,0.000148616,Sibudu Cave
37623,0.000336308,0.000148564,Sibudu Cave
37622,0.000336201,0.000148512,Sibudu Cave
37621,0.000336094,0.000148459,Sibudu Cave
37620,0.000335987,0.000148407,Sibudu Cave
37619,0.00033588,0.000148354,Sibudu Cave
37618,0.000335773,0.000148302,Sibudu Cave
