calBP,PrDens,PrDens_Taphonomic,Site
22343,0,0,Border Cave C14
22342,0,0,Border Cave C14
22341,0,0,Border Cave C14
22340,0,0,Border Cave C14
22339,0,0,Border Cave C14
22338,0,0,Border Cave C14
22337,0,0,Border Cave C14
22336,0,0,Border Cave C14
22335,0,0,Border Cave C14
22334,0,0,Border Cave C14
22333,0,0,Border Cave C14
22332,0,0,Border Cave C14
22331,0,0,Border Cave C14
22330,0,0,Border Cave C14
22329,0,0,Border Cave C14
22328,0,0,Border Cave C14
22327,0,0,Border Cave C14
22326,0,0,Border Cave C14
22325,0,0,Border Cave C14
22324,0,0,Border Cave C14
22323,0,0,Border Cave C14
22322,0,0,Border Cave C14
22321,0,0,Border Cave C14
22320,0,0,Border Cave C14
22319,0,0,Border Cave C14
22318,0,0,Border Cave C14
22317,0,0,Border Cave C14
22316,0,0,Border Cave C14
22315,0,0,Border Cave C14
22314,0,0,Border Cave C14
22313,0,0,Border Cave C14
22312,0,0,Border Cave C14
22311,0,0,Border Cave C14
22310,0,0,Border Cave C14
22309,0,0,Border Cave C14
22308,0,0,Border Cave C14
22307,0,0,Border Cave C14
22306,0,0,Border Cave C14
22305,0,0,Border Cave C14
22304,0,0,Border Cave C14
22303,0,0,Border Cave C14
22302,0,0,Border Cave C14
22301,0,0,Border Cave C14
22300,0,0,Border Cave C14
22299,0,0,Border Cave C14
22298,0,0,Border Cave C14
22297,0,0,Border Cave C14
22296,0,0,Border Cave C14
22295,0,0,Border Cave C14
22294,0,0,Border Cave C14
22293,0,0,Border Cave C14
22292,0,0,Border Cave C14
22291,0,0,Border Cave C14
22290,0,0,Border Cave C14
22289,0,0,Border Cave C14
22288,0,0,Border Cave C14
22287,0,0,Border Cave C14
22286,0,0,Border Cave C14
22285,0,0,Border Cave C14
22284,0,0,Border Cave C14
22283,0,0,Border Cave C14
22282,0,0,Border Cave C14
22281,0,0,Border Cave C14
22280,0,0,Border Cave C14
22279,0,0,Border Cave C14
22278,0,0,Border Cave C14
22277,0,0,Border Cave C14
22276,0,0,Border Cave C14
22275,0,0,Border Cave C14
22274,0,0,Border Cave C14
22273,0,0,Border Cave C14
22272,0,0,Border Cave C14
22271,0,0,Border Cave C14
22270,0,0,Border Cave C14
22269,0,0,Border Cave C14
22268,0,0,Border Cave C14
22267,0,0,Border Cave C14
22266,0,0,Border Cave C14
22265,0,0,Border Cave C14
22264,0,0,Border Cave C14
22263,0,0,Border Cave C14
22262,0,0,Border Cave C14
22261,0,0,Border Cave C14
22260,0,0,Border Cave C14
22259,0,0,Border Cave C14
22258,0,0,Border Cave C14
22257,0,0,Border Cave C14
22256,0,0,Border Cave C14
22255,0,0,Border Cave C14
22254,0,0,Border Cave C14
22253,0,0,Border Cave C14
22252,0,0,Border Cave C14
22251,0,0,Border Cave C14
22250,0,0,Border Cave C14
22249,0,0,Border Cave C14
22248,0,0,Border Cave C14
22247,0,0,Border Cave C14
22246,0,0,Border Cave C14
22245,0,0,Border Cave C14
22244,0,0,Border Cave C14
22243,0,0,Border Cave C14
22242,0,0,Border Cave C14
22241,0,0,Border Cave C14
22240,0,0,Border Cave C14
22239,0,0,Border Cave C14
22238,0,0,Border Cave C14
22237,0,0,Border Cave C14
22236,0,0,Border Cave C14
22235,0,0,Border Cave C14
22234,0,0,Border Cave C14
22233,0,0,Border Cave C14
22232,0,0,Border Cave C14
22231,0,0,Border Cave C14
22230,0,0,Border Cave C14
22229,0,0,Border Cave C14
22228,0,0,Border Cave C14
22227,0,0,Border Cave C14
22226,0,0,Border Cave C14
22225,0,0,Border Cave C14
22224,0,0,Border Cave C14
22223,0,0,Border Cave C14
22222,0,0,Border Cave C14
22221,0,0,Border Cave C14
22220,0,0,Border Cave C14
22219,0,0,Border Cave C14
22218,0,0,Border Cave C14
22217,0,0,Border Cave C14
22216,0,0,Border Cave C14
22215,0,0,Border Cave C14
22214,0,0,Border Cave C14
22213,0,0,Border Cave C14
22212,0,0,Border Cave C14
22211,0,0,Border Cave C14
22210,0,0,Border Cave C14
22209,0,0,Border Cave C14
22208,0,0,Border Cave C14
22207,0,0,Border Cave C14
22206,0,0,Border Cave C14
22205,0,0,Border Cave C14
22204,0,0,Border Cave C14
22203,0,0,Border Cave C14
22202,0,0,Border Cave C14
22201,0,0,Border Cave C14
22200,0,0,Border Cave C14
22199,0,0,Border Cave C14
22198,0,0,Border Cave C14
22197,0,0,Border Cave C14
22196,0,0,Border Cave C14
22195,0,0,Border Cave C14
22194,0,0,Border Cave C14
22193,0,0,Border Cave C14
22192,0,0,Border Cave C14
22191,0,0,Border Cave C14
22190,0,0,Border Cave C14
22189,0,0,Border Cave C14
22188,0,0,Border Cave C14
22187,0,0,Border Cave C14
22186,0,0,Border Cave C14
22185,0,0,Border Cave C14
22184,0,0,Border Cave C14
22183,0,0,Border Cave C14
22182,0,0,Border Cave C14
22181,0,0,Border Cave C14
22180,0,0,Border Cave C14
22179,0,0,Border Cave C14
22178,0,0,Border Cave C14
22177,0,0,Border Cave C14
22176,0,0,Border Cave C14
22175,0,0,Border Cave C14
22174,0,0,Border Cave C14
22173,0,0,Border Cave C14
22172,0,0,Border Cave C14
22171,0,0,Border Cave C14
22170,0,0,Border Cave C14
22169,0,0,Border Cave C14
22168,0,0,Border Cave C14
22167,0,0,Border Cave C14
22166,0,0,Border Cave C14
22165,0,0,Border Cave C14
22164,0,0,Border Cave C14
22163,0,0,Border Cave C14
22162,0,0,Border Cave C14
22161,0,0,Border Cave C14
22160,0,0,Border Cave C14
22159,0,0,Border Cave C14
22158,0,0,Border Cave C14
22157,0,0,Border Cave C14
22156,0,0,Border Cave C14
22155,0,0,Border Cave C14
22154,0,0,Border Cave C14
22153,0,0,Border Cave C14
22152,0,0,Border Cave C14
22151,0,0,Border Cave C14
22150,0,0,Border Cave C14
22149,0,0,Border Cave C14
22148,0,0,Border Cave C14
22147,0,0,Border Cave C14
22146,0,0,Border Cave C14
22145,0,0,Border Cave C14
22144,0,0,Border Cave C14
22143,0,0,Border Cave C14
22142,0,0,Border Cave C14
22141,0,0,Border Cave C14
22140,0,0,Border Cave C14
22139,0,0,Border Cave C14
22138,0,0,Border Cave C14
22137,0,0,Border Cave C14
22136,0,0,Border Cave C14
22135,0,0,Border Cave C14
22134,0,0,Border Cave C14
22133,0,0,Border Cave C14
22132,0,0,Border Cave C14
22131,0,0,Border Cave C14
22130,0,0,Border Cave C14
22129,0,0,Border Cave C14
22128,0,0,Border Cave C14
22127,0,0,Border Cave C14
22126,0,0,Border Cave C14
22125,0,0,Border Cave C14
22124,0,0,Border Cave C14
22123,0,0,Border Cave C14
22122,0,0,Border Cave C14
22121,0,0,Border Cave C14
22120,0,0,Border Cave C14
22119,0,0,Border Cave C14
22118,0,0,Border Cave C14
22117,0,0,Border Cave C14
22116,0,0,Border Cave C14
22115,0,0,Border Cave C14
22114,0,0,Border Cave C14
22113,0,0,Border Cave C14
22112,0,0,Border Cave C14
22111,0,0,Border Cave C14
22110,0,0,Border Cave C14
22109,0,0,Border Cave C14
22108,0,0,Border Cave C14
22107,0,0,Border Cave C14
22106,0,0,Border Cave C14
22105,0,0,Border Cave C14
22104,0,0,Border Cave C14
22103,0,0,Border Cave C14
22102,0,0,Border Cave C14
22101,0,0,Border Cave C14
22100,0,0,Border Cave C14
22099,0,0,Border Cave C14
22098,0,0,Border Cave C14
22097,0,0,Border Cave C14
22096,0,0,Border Cave C14
22095,0,0,Border Cave C14
22094,0,0,Border Cave C14
22093,0,0,Border Cave C14
22092,0,0,Border Cave C14
22091,0,0,Border Cave C14
22090,0,0,Border Cave C14
22089,0,0,Border Cave C14
22088,0,0,Border Cave C14
22087,0,0,Border Cave C14
22086,0,0,Border Cave C14
22085,0,0,Border Cave C14
22084,0,0,Border Cave C14
22083,0,0,Border Cave C14
22082,0,0,Border Cave C14
22081,0,0,Border Cave C14
22080,0,0,Border Cave C14
22079,0,0,Border Cave C14
22078,0,0,Border Cave C14
22077,0,0,Border Cave C14
22076,0,0,Border Cave C14
22075,0,0,Border Cave C14
22074,0,0,Border Cave C14
22073,0,0,Border Cave C14
22072,0,0,Border Cave C14
22071,0,0,Border Cave C14
22070,0,0,Border Cave C14
22069,0,0,Border Cave C14
22068,0,0,Border Cave C14
22067,0,0,Border Cave C14
22066,0,0,Border Cave C14
22065,0,0,Border Cave C14
22064,0,0,Border Cave C14
22063,0,0,Border Cave C14
22062,0,0,Border Cave C14
22061,0,0,Border Cave C14
22060,0,0,Border Cave C14
22059,0,0,Border Cave C14
22058,0,0,Border Cave C14
22057,0,0,Border Cave C14
22056,0,0,Border Cave C14
22055,0,0,Border Cave C14
22054,0,0,Border Cave C14
22053,0,0,Border Cave C14
22052,0,0,Border Cave C14
22051,0,0,Border Cave C14
22050,0,0,Border Cave C14
22049,0,0,Border Cave C14
22048,0,0,Border Cave C14
22047,0,0,Border Cave C14
22046,0,0,Border Cave C14
22045,0,0,Border Cave C14
22044,0,0,Border Cave C14
22043,0,0,Border Cave C14
22042,0,0,Border Cave C14
22041,0,0,Border Cave C14
22040,0,0,Border Cave C14
22039,0,0,Border Cave C14
22038,0,0,Border Cave C14
22037,0,0,Border Cave C14
22036,0,0,Border Cave C14
22035,0,0,Border Cave C14
22034,0,0,Border Cave C14
22033,0,0,Border Cave C14
22032,0,0,Border Cave C14
22031,0,0,Border Cave C14
22030,0,0,Border Cave C14
22029,0,0,Border Cave C14
22028,0,0,Border Cave C14
22027,0,0,Border Cave C14
22026,0,0,Border Cave C14
22025,0,0,Border Cave C14
22024,0,0,Border Cave C14
22023,0,0,Border Cave C14
22022,0,0,Border Cave C14
22021,0,0,Border Cave C14
22020,0,0,Border Cave C14
22019,0,0,Border Cave C14
22018,0,0,Border Cave C14
22017,0,0,Border Cave C14
22016,0,0,Border Cave C14
22015,0,0,Border Cave C14
22014,0,0,Border Cave C14
22013,0,0,Border Cave C14
22012,0,0,Border Cave C14
22011,0,0,Border Cave C14
22010,0,0,Border Cave C14
22009,0,0,Border Cave C14
22008,0,0,Border Cave C14
22007,0,0,Border Cave C14
22006,0,0,Border Cave C14
22005,0,0,Border Cave C14
22004,0,0,Border Cave C14
22003,0,0,Border Cave C14
22002,0,0,Border Cave C14
22001,0,0,Border Cave C14
22000,0,0,Border Cave C14
21999,0,0,Border Cave C14
21998,0,0,Border Cave C14
21997,0,0,Border Cave C14
21996,0,0,Border Cave C14
21995,0,0,Border Cave C14
21994,0,0,Border Cave C14
21993,0,0,Border Cave C14
21992,0,0,Border Cave C14
21991,0,0,Border Cave C14
21990,0,0,Border Cave C14
21989,0,0,Border Cave C14
21988,0,0,Border Cave C14
21987,0,0,Border Cave C14
21986,0,0,Border Cave C14
21985,0,0,Border Cave C14
21984,0,0,Border Cave C14
21983,0,0,Border Cave C14
21982,0,0,Border Cave C14
21981,0,0,Border Cave C14
21980,0,0,Border Cave C14
21979,0,0,Border Cave C14
21978,0,0,Border Cave C14
21977,0,0,Border Cave C14
21976,0,0,Border Cave C14
21975,0,0,Border Cave C14
21974,0,0,Border Cave C14
21973,0,0,Border Cave C14
21972,0,0,Border Cave C14
21971,0,0,Border Cave C14
21970,0,0,Border Cave C14
21969,0,0,Border Cave C14
21968,0,0,Border Cave C14
21967,0,0,Border Cave C14
21966,0,0,Border Cave C14
21965,0,0,Border Cave C14
21964,0,0,Border Cave C14
21963,0,0,Border Cave C14
21962,0,0,Border Cave C14
21961,0,0,Border Cave C14
21960,0,0,Border Cave C14
21959,0,0,Border Cave C14
21958,0,0,Border Cave C14
21957,0,0,Border Cave C14
21956,0,0,Border Cave C14
21955,0,0,Border Cave C14
21954,0,0,Border Cave C14
21953,0,0,Border Cave C14
21952,0,0,Border Cave C14
21951,0,0,Border Cave C14
21950,0,0,Border Cave C14
21949,0,0,Border Cave C14
21948,0,0,Border Cave C14
21947,0,0,Border Cave C14
21946,0,0,Border Cave C14
21945,0,0,Border Cave C14
21944,0,0,Border Cave C14
21943,0,0,Border Cave C14
21942,0,0,Border Cave C14
21941,0,0,Border Cave C14
21940,0,0,Border Cave C14
21939,0,0,Border Cave C14
21938,0,0,Border Cave C14
21937,0,0,Border Cave C14
21936,0,0,Border Cave C14
21935,0,0,Border Cave C14
21934,0,0,Border Cave C14
21933,0,0,Border Cave C14
21932,0,0,Border Cave C14
21931,0,0,Border Cave C14
21930,0,0,Border Cave C14
21929,0,0,Border Cave C14
21928,0,0,Border Cave C14
21927,0,0,Border Cave C14
21926,0,0,Border Cave C14
21925,0,0,Border Cave C14
21924,0,0,Border Cave C14
21923,0,0,Border Cave C14
21922,0,0,Border Cave C14
21921,0,0,Border Cave C14
21920,0,0,Border Cave C14
21919,0,0,Border Cave C14
21918,0,0,Border Cave C14
21917,0,0,Border Cave C14
21916,0,0,Border Cave C14
21915,0,0,Border Cave C14
21914,0,0,Border Cave C14
21913,0,0,Border Cave C14
21912,0,0,Border Cave C14
21911,0,0,Border Cave C14
21910,0,0,Border Cave C14
21909,0,0,Border Cave C14
21908,0,0,Border Cave C14
21907,0,0,Border Cave C14
21906,0,0,Border Cave C14
21905,0,0,Border Cave C14
21904,0,0,Border Cave C14
21903,0,0,Border Cave C14
21902,0,0,Border Cave C14
21901,0,0,Border Cave C14
21900,0,0,Border Cave C14
21899,0,0,Border Cave C14
21898,0,0,Border Cave C14
21897,0,0,Border Cave C14
21896,0,0,Border Cave C14
21895,0,0,Border Cave C14
21894,0,0,Border Cave C14
21893,0,0,Border Cave C14
21892,0,0,Border Cave C14
21891,0,0,Border Cave C14
21890,0,0,Border Cave C14
21889,0,0,Border Cave C14
21888,0,0,Border Cave C14
21887,0,0,Border Cave C14
21886,0,0,Border Cave C14
21885,0,0,Border Cave C14
21884,0,0,Border Cave C14
21883,0,0,Border Cave C14
21882,0,0,Border Cave C14
21881,0,0,Border Cave C14
21880,0,0,Border Cave C14
21879,0,0,Border Cave C14
21878,0,0,Border Cave C14
21877,0,0,Border Cave C14
21876,0,0,Border Cave C14
21875,0,0,Border Cave C14
21874,0,0,Border Cave C14
21873,0,0,Border Cave C14
21872,0,0,Border Cave C14
21871,0,0,Border Cave C14
21870,0,0,Border Cave C14
21869,0,0,Border Cave C14
21868,0,0,Border Cave C14
21867,0,0,Border Cave C14
21866,0,0,Border Cave C14
21865,0,0,Border Cave C14
21864,0,0,Border Cave C14
21863,0,0,Border Cave C14
21862,0,0,Border Cave C14
21861,0,0,Border Cave C14
21860,0,0,Border Cave C14
21859,0,0,Border Cave C14
21858,0,0,Border Cave C14
21857,0,0,Border Cave C14
21856,0,0,Border Cave C14
21855,0,0,Border Cave C14
21854,0,0,Border Cave C14
21853,0,0,Border Cave C14
21852,0,0,Border Cave C14
21851,0,0,Border Cave C14
21850,0,0,Border Cave C14
21849,0,0,Border Cave C14
21848,0,0,Border Cave C14
21847,0,0,Border Cave C14
21846,0,0,Border Cave C14
21845,0,0,Border Cave C14
21844,0,0,Border Cave C14
21843,0,0,Border Cave C14
21842,0,0,Border Cave C14
21841,0,0,Border Cave C14
21840,0,0,Border Cave C14
21839,0,0,Border Cave C14
21838,0,0,Border Cave C14
21837,0,0,Border Cave C14
21836,0,0,Border Cave C14
21835,0,0,Border Cave C14
21834,0,0,Border Cave C14
21833,0,0,Border Cave C14
21832,0,0,Border Cave C14
21831,0,0,Border Cave C14
21830,0,0,Border Cave C14
21829,0,0,Border Cave C14
21828,0,0,Border Cave C14
21827,0,0,Border Cave C14
21826,0,0,Border Cave C14
21825,0,0,Border Cave C14
21824,0,0,Border Cave C14
21823,0,0,Border Cave C14
21822,0,0,Border Cave C14
21821,0,0,Border Cave C14
21820,0,0,Border Cave C14
21819,0,0,Border Cave C14
21818,0,0,Border Cave C14
21817,0,0,Border Cave C14
21816,0,0,Border Cave C14
21815,0,0,Border Cave C14
21814,0,0,Border Cave C14
21813,0,0,Border Cave C14
21812,0,0,Border Cave C14
21811,0,0,Border Cave C14
21810,0,0,Border Cave C14
21809,0,0,Border Cave C14
21808,0,0,Border Cave C14
21807,0,0,Border Cave C14
21806,0,0,Border Cave C14
21805,0,0,Border Cave C14
21804,0,0,Border Cave C14
21803,0,0,Border Cave C14
21802,0,0,Border Cave C14
21801,0,0,Border Cave C14
21800,0,0,Border Cave C14
21799,0,0,Border Cave C14
21798,0,0,Border Cave C14
21797,0,0,Border Cave C14
21796,0,0,Border Cave C14
21795,0,0,Border Cave C14
21794,0,0,Border Cave C14
21793,0,0,Border Cave C14
21792,0,0,Border Cave C14
21791,0,0,Border Cave C14
21790,0,0,Border Cave C14
21789,0,0,Border Cave C14
21788,0,0,Border Cave C14
21787,0,0,Border Cave C14
21786,0,0,Border Cave C14
21785,0,0,Border Cave C14
21784,0,0,Border Cave C14
21783,0,0,Border Cave C14
21782,0,0,Border Cave C14
21781,0,0,Border Cave C14
21780,0,0,Border Cave C14
21779,0,0,Border Cave C14
21778,0,0,Border Cave C14
21777,0,0,Border Cave C14
21776,0,0,Border Cave C14
21775,0,0,Border Cave C14
21774,0,0,Border Cave C14
21773,0,0,Border Cave C14
21772,0,0,Border Cave C14
21771,0,0,Border Cave C14
21770,0,0,Border Cave C14
21769,0,0,Border Cave C14
21768,0,0,Border Cave C14
21767,0,0,Border Cave C14
21766,0,0,Border Cave C14
21765,0,0,Border Cave C14
21764,0,0,Border Cave C14
21763,0,0,Border Cave C14
21762,0,0,Border Cave C14
21761,0,0,Border Cave C14
21760,0,0,Border Cave C14
21759,0,0,Border Cave C14
21758,0,0,Border Cave C14
21757,0,0,Border Cave C14
21756,0,0,Border Cave C14
21755,0,0,Border Cave C14
21754,0,0,Border Cave C14
21753,0,0,Border Cave C14
21752,0,0,Border Cave C14
21751,0,0,Border Cave C14
21750,0,0,Border Cave C14
21749,0,0,Border Cave C14
21748,0,0,Border Cave C14
21747,0,0,Border Cave C14
21746,0,0,Border Cave C14
21745,0,0,Border Cave C14
21744,0,0,Border Cave C14
21743,0,0,Border Cave C14
21742,0,0,Border Cave C14
21741,0,0,Border Cave C14
21740,0,0,Border Cave C14
21739,0,0,Border Cave C14
21738,0,0,Border Cave C14
21737,0,0,Border Cave C14
21736,0,0,Border Cave C14
21735,0,0,Border Cave C14
21734,0,0,Border Cave C14
21733,0,0,Border Cave C14
21732,0,0,Border Cave C14
21731,0,0,Border Cave C14
21730,0,0,Border Cave C14
21729,0,0,Border Cave C14
21728,0,0,Border Cave C14
21727,0,0,Border Cave C14
21726,0,0,Border Cave C14
21725,0,0,Border Cave C14
21724,0,0,Border Cave C14
21723,0,0,Border Cave C14
21722,0,0,Border Cave C14
21721,0,0,Border Cave C14
21720,0,0,Border Cave C14
21719,0,0,Border Cave C14
21718,0,0,Border Cave C14
21717,0,0,Border Cave C14
21716,0,0,Border Cave C14
21715,0,0,Border Cave C14
21714,0,0,Border Cave C14
21713,0,0,Border Cave C14
21712,0,0,Border Cave C14
21711,0,0,Border Cave C14
21710,0,0,Border Cave C14
21709,0,0,Border Cave C14
21708,0,0,Border Cave C14
21707,0,0,Border Cave C14
21706,0,0,Border Cave C14
21705,0,0,Border Cave C14
21704,0,0,Border Cave C14
21703,0,0,Border Cave C14
21702,0,0,Border Cave C14
21701,0,0,Border Cave C14
21700,0,0,Border Cave C14
21699,0,0,Border Cave C14
21698,0,0,Border Cave C14
21697,0,0,Border Cave C14
21696,0,0,Border Cave C14
21695,0,0,Border Cave C14
21694,0,0,Border Cave C14
21693,0,0,Border Cave C14
21692,0,0,Border Cave C14
21691,0,0,Border Cave C14
21690,0,0,Border Cave C14
21689,0,0,Border Cave C14
21688,0,0,Border Cave C14
21687,0,0,Border Cave C14
21686,0,0,Border Cave C14
21685,0,0,Border Cave C14
21684,0,0,Border Cave C14
21683,0,0,Border Cave C14
21682,0,0,Border Cave C14
21681,0,0,Border Cave C14
21680,0,0,Border Cave C14
21679,0,0,Border Cave C14
21678,0,0,Border Cave C14
21677,0,0,Border Cave C14
21676,0,0,Border Cave C14
21675,0,0,Border Cave C14
21674,0,0,Border Cave C14
21673,0,0,Border Cave C14
21672,0,0,Border Cave C14
21671,0,0,Border Cave C14
21670,0,0,Border Cave C14
21669,0,0,Border Cave C14
21668,0,0,Border Cave C14
21667,0,0,Border Cave C14
21666,0,0,Border Cave C14
21665,0,0,Border Cave C14
21664,0,0,Border Cave C14
21663,0,0,Border Cave C14
21662,0,0,Border Cave C14
21661,0,0,Border Cave C14
21660,0,0,Border Cave C14
21659,0,0,Border Cave C14
21658,0,0,Border Cave C14
21657,0,0,Border Cave C14
21656,0,0,Border Cave C14
21655,0,0,Border Cave C14
21654,0,0,Border Cave C14
21653,0,0,Border Cave C14
21652,0,0,Border Cave C14
21651,0,0,Border Cave C14
21650,0,0,Border Cave C14
21649,0,0,Border Cave C14
21648,0,0,Border Cave C14
21647,0,0,Border Cave C14
21646,0,0,Border Cave C14
21645,0,0,Border Cave C14
21644,0,0,Border Cave C14
21643,0,0,Border Cave C14
21642,0,0,Border Cave C14
21641,0,0,Border Cave C14
21640,0,0,Border Cave C14
21639,0,0,Border Cave C14
21638,0,0,Border Cave C14
21637,0,0,Border Cave C14
21636,0,0,Border Cave C14
21635,0,0,Border Cave C14
21634,0,0,Border Cave C14
21633,0,0,Border Cave C14
21632,0,0,Border Cave C14
21631,0,0,Border Cave C14
21630,0,0,Border Cave C14
21629,0,0,Border Cave C14
21628,0,0,Border Cave C14
21627,0,0,Border Cave C14
21626,0,0,Border Cave C14
21625,0,0,Border Cave C14
21624,0,0,Border Cave C14
21623,0,0,Border Cave C14
21622,0,0,Border Cave C14
21621,0,0,Border Cave C14
21620,0,0,Border Cave C14
21619,0,0,Border Cave C14
21618,0,0,Border Cave C14
21617,0,0,Border Cave C14
21616,0,0,Border Cave C14
21615,0,0,Border Cave C14
21614,0,0,Border Cave C14
21613,0,0,Border Cave C14
21612,0,0,Border Cave C14
21611,0,0,Border Cave C14
21610,0,0,Border Cave C14
21609,0,0,Border Cave C14
21608,0,0,Border Cave C14
21607,0,0,Border Cave C14
21606,0,0,Border Cave C14
21605,0,0,Border Cave C14
21604,0,0,Border Cave C14
21603,0,0,Border Cave C14
21602,0,0,Border Cave C14
21601,0,0,Border Cave C14
21600,0,0,Border Cave C14
21599,0,0,Border Cave C14
21598,0,0,Border Cave C14
21597,0,0,Border Cave C14
21596,0,0,Border Cave C14
21595,0,0,Border Cave C14
21594,0,0,Border Cave C14
21593,0,0,Border Cave C14
21592,0,0,Border Cave C14
21591,0,0,Border Cave C14
21590,0,0,Border Cave C14
21589,0,0,Border Cave C14
21588,0,0,Border Cave C14
21587,0,0,Border Cave C14
21586,0,0,Border Cave C14
21585,0,0,Border Cave C14
21584,0,0,Border Cave C14
21583,0,0,Border Cave C14
21582,0,0,Border Cave C14
21581,0,0,Border Cave C14
21580,0,0,Border Cave C14
21579,0,0,Border Cave C14
21578,0,0,Border Cave C14
21577,0,0,Border Cave C14
21576,0,0,Border Cave C14
21575,0,0,Border Cave C14
21574,0,0,Border Cave C14
21573,0,0,Border Cave C14
21572,0,0,Border Cave C14
21571,0,0,Border Cave C14
21570,0,0,Border Cave C14
21569,0,0,Border Cave C14
21568,0,0,Border Cave C14
21567,0,0,Border Cave C14
21566,0,0,Border Cave C14
21565,0,0,Border Cave C14
21564,0,0,Border Cave C14
21563,0,0,Border Cave C14
21562,0,0,Border Cave C14
21561,0,0,Border Cave C14
21560,0,0,Border Cave C14
21559,0,0,Border Cave C14
21558,0,0,Border Cave C14
21557,0,0,Border Cave C14
21556,0,0,Border Cave C14
21555,0,0,Border Cave C14
21554,0,0,Border Cave C14
21553,0,0,Border Cave C14
21552,0,0,Border Cave C14
21551,0,0,Border Cave C14
21550,0,0,Border Cave C14
21549,0,0,Border Cave C14
21548,0,0,Border Cave C14
21547,0,0,Border Cave C14
21546,0,0,Border Cave C14
21545,0,0,Border Cave C14
21544,0,0,Border Cave C14
21543,0,0,Border Cave C14
21542,0,0,Border Cave C14
21541,0,0,Border Cave C14
21540,0,0,Border Cave C14
21539,0,0,Border Cave C14
21538,0,0,Border Cave C14
21537,0,0,Border Cave C14
21536,0,0,Border Cave C14
21535,0,0,Border Cave C14
21534,0,0,Border Cave C14
21533,0,0,Border Cave C14
21532,0,0,Border Cave C14
21531,0,0,Border Cave C14
21530,0,0,Border Cave C14
21529,0,0,Border Cave C14
21528,0,0,Border Cave C14
21527,0,0,Border Cave C14
21526,0,0,Border Cave C14
21525,0,0,Border Cave C14
21524,0,0,Border Cave C14
21523,0,0,Border Cave C14
21522,0,0,Border Cave C14
21521,0,0,Border Cave C14
21520,0,0,Border Cave C14
21519,0,0,Border Cave C14
21518,0,0,Border Cave C14
21517,0,0,Border Cave C14
21516,0,0,Border Cave C14
21515,0,0,Border Cave C14
21514,0,0,Border Cave C14
21513,0,0,Border Cave C14
21512,0,0,Border Cave C14
21511,0,0,Border Cave C14
21510,0,0,Border Cave C14
21509,0,0,Border Cave C14
21508,0,0,Border Cave C14
21507,0,0,Border Cave C14
21506,0,0,Border Cave C14
21505,0,0,Border Cave C14
21504,0,0,Border Cave C14
21503,0,0,Border Cave C14
21502,0,0,Border Cave C14
21501,0,0,Border Cave C14
21500,0,0,Border Cave C14
21499,0,0,Border Cave C14
21498,0,0,Border Cave C14
21497,0,0,Border Cave C14
21496,0,0,Border Cave C14
21495,0,0,Border Cave C14
21494,0,0,Border Cave C14
21493,0,0,Border Cave C14
21492,0,0,Border Cave C14
21491,0,0,Border Cave C14
21490,0,0,Border Cave C14
21489,0,0,Border Cave C14
21488,0,0,Border Cave C14
21487,0,0,Border Cave C14
21486,0,0,Border Cave C14
21485,0,0,Border Cave C14
21484,0,0,Border Cave C14
21483,0,0,Border Cave C14
21482,0,0,Border Cave C14
21481,0,0,Border Cave C14
21480,0,0,Border Cave C14
21479,0,0,Border Cave C14
21478,0,0,Border Cave C14
21477,0,0,Border Cave C14
21476,0,0,Border Cave C14
21475,0,0,Border Cave C14
21474,0,0,Border Cave C14
21473,0,0,Border Cave C14
21472,0,0,Border Cave C14
21471,0,0,Border Cave C14
21470,0,0,Border Cave C14
21469,0,0,Border Cave C14
21468,0,0,Border Cave C14
21467,0,0,Border Cave C14
21466,0,0,Border Cave C14
21465,0,0,Border Cave C14
21464,0,0,Border Cave C14
21463,0,0,Border Cave C14
21462,0,0,Border Cave C14
21461,0,0,Border Cave C14
21460,0,0,Border Cave C14
21459,0,0,Border Cave C14
21458,0,0,Border Cave C14
21457,0,0,Border Cave C14
21456,0,0,Border Cave C14
21455,0,0,Border Cave C14
21454,0,0,Border Cave C14
21453,0,0,Border Cave C14
21452,0,0,Border Cave C14
21451,0,0,Border Cave C14
21450,0,0,Border Cave C14
21449,0,0,Border Cave C14
21448,0,0,Border Cave C14
21447,0,0,Border Cave C14
21446,0,0,Border Cave C14
21445,0,0,Border Cave C14
21444,0,0,Border Cave C14
21443,0,0,Border Cave C14
21442,0,0,Border Cave C14
21441,0,0,Border Cave C14
21440,0,0,Border Cave C14
21439,0,0,Border Cave C14
21438,0,0,Border Cave C14
21437,0,0,Border Cave C14
21436,0,0,Border Cave C14
21435,0,0,Border Cave C14
21434,0,0,Border Cave C14
21433,0,0,Border Cave C14
21432,0,0,Border Cave C14
21431,0,0,Border Cave C14
21430,0,0,Border Cave C14
21429,0,0,Border Cave C14
21428,0,0,Border Cave C14
21427,0,0,Border Cave C14
21426,0,0,Border Cave C14
21425,0,0,Border Cave C14
21424,0,0,Border Cave C14
21423,0,0,Border Cave C14
21422,0,0,Border Cave C14
21421,0,0,Border Cave C14
21420,0,0,Border Cave C14
21419,0,0,Border Cave C14
21418,0,0,Border Cave C14
21417,0,0,Border Cave C14
21416,0,0,Border Cave C14
21415,0,0,Border Cave C14
21414,0,0,Border Cave C14
21413,0,0,Border Cave C14
