Site,longitude,latitude,time_bp,bio01,bio04,bio05,bio06,bio07,bio08,bio09,bio10,bio11,bio12,bio13,bio14,bio15,bio16,bio17,bio18,bio19,npp,bio01_diff,time_elapsed,bio01_RoC_per_century,bio04_diff,bio04_RoC_per_century,bio05_diff,bio05_RoC_per_century,bio06_diff,bio06_RoC_per_century,bio07_diff,bio07_RoC_per_century,bio08_diff,bio08_RoC_per_century,bio09_diff,bio09_RoC_per_century,bio10_diff,bio10_RoC_per_century,bio11_diff,bio11_RoC_per_century,bio12_diff,bio12_RoC_per_century,bio13_diff,bio13_RoC_per_century,bio14_diff,bio14_RoC_per_century,bio15_diff,bio15_RoC_per_century,bio16_diff,bio16_RoC_per_century,bio17_diff,bio17_RoC_per_century,bio18_diff,bio18_RoC_per_century,bio19_diff,bio19_RoC_per_century,npp_diff,npp_RoC_per_century
Border Cave,31.989,-27.021,-3000,20.13903236,323.3203125,31.07366371,6.694068909,24.3795948,23.39837074,16.15896225,23.75988579,15.70418835,659.3448486,117.0530243,0.477668315,74.5894165,293.1278687,23.72742462,264.5283813,28.54231834,424,-0.023796082,1000,-0.002379608,-1.010437012,-0.101043701,-0.096315384,-0.009631538,0.1118707656860396,0.011187077,-0.208185196,-0.02081852,-0.023956299,-0.00239563,0.1430892944335973,0.014308929443359729,-0.057252884,-0.005725288,-0.193199158,-0.019319916,18.655700683593977,1.8655700683593976,6.173164367676009,0.6173164367676008,0.477668315,0.047766832,4.238662719726605,0.4238662719726605,10.988250732421989,1.098825073242199,-12.44464874,-1.244464874,21.220870971679034,2.1220870971679036,-18.31755638,-1.831755638,25,2.5
Border Cave,31.989,-27.021,-2000,20.35785484,330.0410156,31.42090034,7.03695631,24.38394356,23.88692284,16.01102829,24.03605652,16.01102829,584.8484497,107.8653793,0,79.76610565,295.7679138,19.37773705,220.6088257,19.37773705,320,0.21882247924799714,1000,0.021882247924799713,6.720703125,0.6720703124999999,0.34723663330069954,0.034723663,0.34288740158081055,0.03428874,0.004348755,0.000434875,0.488552094,0.048855209350579895,-0.14793396,-0.014793396,0.27617073059080255,0.027617073059080254,0.3068399429321005,0.030683994,-74.49639893,-7.449639893,-9.187644958,-0.918764496,-0.477668315,-0.047766832,5.176689148,0.517668915,2.6400451660149997,0.264004517,-4.349687576,-0.434968758,-43.91955566,-4.391955566,-9.164581299,-0.91645813,-104,-10.4
Border Cave,31.989,-27.021,-1000,20.68476868,311.7571411,31.59978867,7.833749294,23.76603889,24.26003456,16.9128933,24.26003456,16.51998711,727.4891357,129.2457733,8.201610565,76.19467163,352.1508789,26.80383682,352.1508789,27.29721832,528,0.3269138336181996,1000,0.032691383,-18.28387451,-1.828387451,0.17888832092289775,0.017888832092289777,0.796792984,0.079679298,-0.617904663,-0.061790466,0.3731117248535014,0.037311172,0.9018650054931996,0.090186501,0.22397804260249998,0.022397804,0.508958817,0.050895882,142.64068603515693,14.264068603515693,21.380393981934006,2.138039398193401,8.201610565,0.8201610565185551,-3.571434021,-0.357143402,56.38296508789102,5.638296508789102,7.426099777221701,0.7426099777221701,131.5420532,13.15420532,7.919481277465799,0.791948128,208,20.8
Border Cave,31.989,-27.021,0,20.53444481,297.9160156,31.10000038,7.910000324,23.19000053,23.95555687,16.55999947,23.95555687,16.55999947,663.333374,109.3300018,5.893333435,69.25396729,298.0166626,28.54000092,298.0166626,28.54000092,446,-0.150323868,1000,-0.015032387,-13.84112549,-1.384112549,-0.499788284,-0.049978828,0.07625103,0.007625103,-0.576038361,-0.057603836,-0.304477692,-0.030447769,-0.352893829,-0.035289383,-0.304477692,-0.030447769,0.04001236,0.004001236,-64.15576172,-6.415576172,-19.91577148,-1.991577148,-2.30827713,-0.230827713,-6.940704346,-0.694070435,-54.13421631,-5.413421631,1.736164093,0.173616409,-54.13421631,-5.413421631,1.242782592773402,0.1242782592773402,-82,-8.2
Holley Shelter,30.539,-29.464,-50000,14.26971436,360.3728943,23.94286919,2.005565166,21.93730354,17.7675972,10.03690434,18.2389164,9.275017738,972.3778076,175.6706238,8.241837502,72.12713623,421.4454956,62.64524841,407.7514648,70.32917786,966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Holley Shelter,30.539,-29.464,-48000,13.79532528,378.5611267,23.51463509,0.971885502,22.5427494,17.78738594,9.296199799,17.83413506,8.712253571,1067.696045,163.5584259,21.70194054,65.98928833,438.4005737,79.87276459,427.9934387,85.32511902,909,-0.474389076,2000,-0.023719454,18.18823242,0.909411621,-0.4282341,-0.021411705,-1.033679664,-0.051683983,0.6054458618164027,0.030272293090820135,0.019788742065500742,0.000989437,-0.740704536,-0.037035227,-0.404781342,-0.020239067,-0.562764168,-0.028138208,95.31823730469205,4.765911865234602,-12.11219788,-0.605609894,13.460103034973118,0.6730051517486558,-6.1378479,-0.306892395,16.95507813,0.8477539062499999,17.22751617,0.861375809,20.24197387695301,1.0120986938476506,14.995941162109403,0.7497970581054701,-57,-2.85
Holley Shelter,30.539,-29.464,-46000,14.1087656,376.5125122,24.03638077,1.401263475,22.63511658,18.18271446,8.916591644,18.18271446,8.916591644,995.980835,167.5559235,16.80341721,68.69358063,431.9067993,60.10224533,431.9067993,60.10224533,912,0.31344032287599966,2000,0.015672016143799983,-2.048614502,-0.102430725,0.5217456817627024,0.026087284,0.42937797307968095,0.021468898653984048,0.092367172,0.004618359,0.39532852172849786,0.019766426086424895,-0.379608154,-0.018980408,0.348579407,0.017428970336914953,0.20433807373046875,0.010216903686523438,-71.71520996,-3.585760498,3.997497558594006,0.1998748779297003,-4.898523331,-0.244926167,2.7042922973633097,0.1352146148681655,-6.493774414,-0.324688721,-19.77051926,-0.988525963,3.9133605957030113,0.19566802978515058,-25.22287369,-1.261143684,3,0.15
Holley Shelter,30.539,-29.464,-44000,13.95263386,362.4737854,23.60838127,1.676377416,21.93200302,17.24920464,9.83808136,17.95285225,9.029305458,1005.147339,159.4651337,15.10212517,65.51985168,409.1976318,69.93715668,394.7235107,70.50533295,938,-0.156131744,2000,-0.007806587,-14.03872681,-0.70193634,-0.427999496,-0.021399975,0.27511394023894997,0.013755697011947498,-0.703113556,-0.035155678,-0.933509827,-0.046675491,0.9214897155761701,0.046074486,-0.229862213,-0.011493111,0.11271381378174006,0.005635691,9.166503906252046,0.45832519531260235,-8.090789795,-0.40453949,-1.701292038,-0.085064602,-3.173728943,-0.158686447,-22.70916748,-1.135458374,9.834911346435597,0.4917455673217799,-37.18328857,-1.859164429,10.403087615966804,0.5201543807983402,26,1.3
Holley Shelter,30.539,-29.464,-42000,13.8012619,344.1351624,23.21305847,1.711897492,21.50116158,17.60450554,9.953910828,17.60450554,9.091281891,1018.968689,166.3983002,17.38183403,64.53889465,436.3581543,69.79840851,436.3581543,90.43537903,881,-0.151371956,2000,-0.007568598,-18.33862305,-0.916931152,-0.3953228,-0.01976614,0.035520076751710095,0.001776004,-0.430841446,-0.021542072,0.35530090332030184,0.017765045,0.11582946777344105,0.005791473,-0.34834671,-0.017417336,0.061976433,0.003098822,13.821350097649997,0.6910675048824999,6.933166503906023,0.34665832519530115,2.279708862,0.113985443,-0.980957031,-0.049047852,27.16052246093699,1.3580261230468496,-0.138748169,-0.006937408,41.63464355468699,2.0817321777343496,19.930046081542997,0.9965023040771499,-57,-2.85
Holley Shelter,30.539,-29.464,-40000,13.74450016,312.361969,22.71364403,1.938875318,20.77476883,17.2475605,10.14857006,17.2475605,9.644802094,1070.696899,153.7013855,16.59114456,58.30655289,417.7442932,85.97215271,417.7442932,92.10655212,910,-0.056761742,2000,-0.002838087,-31.77319336,-1.588659668,-0.499414444,-0.024970722,0.22697782516480003,0.011348891,-0.726392746,-0.036319637,-0.356945038,-0.017847252,0.19465923309327948,0.009732962,-0.356945038,-0.017847252,0.5535202026367188,0.02767601,51.72821045,2.586410522,-12.69691467,-0.634845734,-0.790689468,-0.039534473,-6.232341766,-0.311617088,-18.61386108,-0.930693054,16.1737442,0.8086872100830049,-18.61386108,-0.930693054,1.6711730957030966,0.083558655,29,1.4500000000000002
Holley Shelter,30.539,-29.464,-38000,14.05773258,286.4467773,22.81166267,2.68246603,20.12919617,17.25160027,10.7638998,17.25160027,10.23535252,991.6500854,161.3365936,16.91420937,62.75034714,391.262085,68.91531372,391.262085,81.87446594,968,0.313232422,2000,0.015661621093749998,-25.91519165,-1.295759583,0.098018646,0.004900932,0.743590713,0.037179536,-0.645572662,-0.032278633,0.004039764,0.000201988,0.6153297424315998,0.030766487121579988,0.004039764,0.000201988,0.590550423,0.029527521133422052,-79.04681396,-3.952340698,7.6352081298830115,0.38176040649415055,0.32306480407710225,0.016153240203855113,4.443794250488303,0.22218971252441513,-26.48220825,-1.324110413,-17.05683899,-0.852841949,-26.48220825,-1.324110413,-10.23208618,-0.511604309,58,2.9000000000000004
Holley Shelter,30.539,-29.464,-36000,14.12211132,261.9486694,22.36679077,2.702170134,19.66462135,16.95331764,10.99014759,16.95331764,10.68595505,1045.119141,158.161972,19.46608734,60.80143356,403.7811279,75.04566956,403.7811279,95.30444336,993,0.064378738,2000,0.003218937,-24.49810791,-1.224905396,-0.444871902,-0.022243595,0.019704103469849965,0.000985205,-0.464574814,-0.023228741,-0.298282623,-0.014914131,0.22624778747560015,0.011312389373780008,-0.298282623,-0.014914131,0.45060253143310014,0.022530126571655006,53.46905517578102,2.6734527587890513,-3.174621582,-0.158731079,2.551877975463899,0.12759389877319496,-1.948913574,-0.097445679,12.51904297,0.625952148,6.1303558349610086,0.30651779174805044,12.51904297,0.625952148,13.429977416992202,0.6714988708496101,25,1.25
Holley Shelter,30.539,-29.464,-34000,13.95414639,238.124054,21.92374611,2.860966444,19.06278038,16.36495209,11.05365849,16.44554138,10.744133,1038.851318,148.5003357,18.06941605,58.52321625,390.7776184,72.09985352,372.2025452,91.87435913,980,-0.167964935,2000,-0.008398247,-23.82461548,-1.191230774,-0.443044662,-0.022152233,0.1587963104247998,0.007939816,-0.601840973,-0.030092049,-0.588365555,-0.029418278,0.063510895,0.003175545,-0.50777626,-0.025388813,0.058177947998100166,0.002908897,-6.267822266,-0.313391113,-9.661636353,-0.483081818,-1.396671295,-0.069833565,-2.278217316,-0.113910866,-13.00350952,-0.650175476,-2.94581604,-0.147290802,-31.57858276,-1.578929138,-3.430084229,-0.171504211,-13,-0.65
Holley Shelter,30.539,-29.464,-32000,13.98502636,251.9052429,22.18045044,2.684209347,19.49624062,14.48449326,10.88579559,16.64413643,10.59320831,1039.109375,149.9281158,27.68534279,53.609478,375.3981323,90.57723999,341.4382019,110.6823273,954,0.030879974365200624,2000,0.001543999,13.781188964843977,0.6890594482421989,0.2567043304443004,0.012835216522215021,-0.176757097,-0.008837855,0.4334602355957031,0.021673011779785156,-1.880458832,-0.094022942,-0.167862892,-0.008393145,0.1985950469971023,0.009929752,-0.150924683,-0.007546234,0.2580566406199978,0.012902832,1.4277801513679833,0.071389008,9.615926743,0.480796337,-4.913738251,-0.245686913,-15.37948608,-0.768974304,18.477386474609403,0.9238693237304701,-30.76434326,-1.538217163,18.807968139648594,0.9403984069824296,-26,-1.3
Holley Shelter,30.539,-29.464,-30000,13.75534725,277.8799438,22.45351219,2.069963932,20.38354874,16.53739357,10.33037281,16.80924225,10.17079067,1057.947144,149.5462952,24.9820137,54.61019897,385.9007568,94.30651855,353.9533386,106.1489182,936,-0.229679108,2000,-0.011483955,25.974700927734034,1.2987350463867018,0.2730617523193999,0.013653087615969993,-0.614245415,-0.030712271,0.8873081207275995,0.044365406,2.052900314331099,0.10264501571655496,-0.555422783,-0.027771139,0.16510581970219818,0.008255291,-0.422417641,-0.021120882,18.83776855,0.941888428,-0.381820679,-0.019091034,-2.703329086,-0.135166454,1.0007209777832031,0.050036049,10.502624511719034,0.5251312255859517,3.7292785644530966,0.18646392822265484,12.51513672,0.625756836,-4.533409119,-0.226670456,-18,-0.9
Holley Shelter,30.539,-29.464,-28000,13.39960766,295.7502747,22.2408123,1.714143753,20.52666855,16.51737785,9.805924416,16.73506927,9.580867767,1090.097656,159.0940552,22.49707031,56.5880928,406.7397766,93.62982178,401.3253174,103.7297974,929,-0.355739594,2000,-0.01778698,17.87033081054699,0.8935165405273494,-0.21269989,-0.010634995,-0.355820179,-0.017791009,0.14311981201169743,0.007155991,-0.020015717,-0.001000786,-0.524448395,-0.02622242,-0.074172974,-0.003708649,-0.589922905,-0.029496145,32.1505127,1.6075256347654998,9.54776001,0.47738800048825003,-2.48494339,-0.124247169,1.977893829345696,0.098894691,20.83901978,1.041950989,-0.676696777,-0.033834839,47.37197875976602,2.3685989379883012,-2.419120789,-0.120956039,-7,-0.35
Holley Shelter,30.539,-29.464,-26000,12.80375385,334.8291016,21.89254379,0.541532695,21.35101128,16.20341682,8.387452126,16.41766357,8.387452126,1097.882202,152.6556854,19.72831154,55.58271408,404.3226624,103.2855682,381.8425903,103.2855682,822,-0.595853806,2000,-0.02979269,39.07882690429699,1.9539413452148495,-0.348268509,-0.017413425,-1.172611058,-0.058630553,0.8243427276611008,0.041217136,-0.313961029,-0.015698051,-1.41847229,-0.070923615,-0.317405701,-0.015870285,-1.193415642,-0.059670782,7.784545898440001,0.38922729492200003,-6.438369751,-0.321918488,-2.768758774,-0.138437939,-1.005378723,-0.050268936,-2.417114258,-0.120855713,9.655746459961193,0.4827873229980597,-19.48272705,-0.974136353,-0.444229126,-0.022211456,-107,-5.35
Holley Shelter,30.539,-29.464,-24000,12.94779301,355.4363708,22.36084938,0.682727396,21.67812157,16.73582268,8.865542412,16.85790825,8.244544029,1053.942261,154.340683,11.04002094,59.82106781,415.0542603,85.98890686,403.347229,95.75728607,833,0.1440391540528001,2000,0.007201958,20.607269287108977,1.030363464355449,0.4683055877686009,0.023415279388430042,0.14119470119476307,0.007059735,0.3271102905274006,0.016355514526370032,0.5324058532715021,0.026620293,0.47809028625487926,0.023904514312743964,0.4402446746825994,0.022012234,-0.142908096,-0.007145405,-43.93994141,-2.19699707,1.684997558593011,0.084249878,-8.688290596,-0.43441453,4.238353729248104,0.2119176864624052,10.7315979,0.536579895,-17.29666138,-0.864833069,21.50463867,1.075231934,-7.528282166,-0.376414108,11,0.5499999999999999
Holley Shelter,30.539,-29.464,-22000,12.90184116,372.0470581,22.75025558,0.587216794,22.16303825,17.01272774,8.943074226,17.10111427,8.144836426,1060.393921,160.7095032,18.18457413,63.78127289,437.9555664,66.76197815,408.1348267,98.08311462,773,-0.045951843,2000,-0.002297592,16.61068726,0.830534363,0.38940620422360084,0.019470310211180043,-0.095510602,-0.00477553,0.484916687,0.024245834,0.2769050598144993,0.013845252990724966,0.077531815,0.003876591,0.24320602416990056,0.012160301208495027,-0.099707603,-0.00498538,6.451660156,0.322583008,6.36882019,0.31844101,7.144553185,0.357227659,3.960205078,0.198010254,22.901306152343977,1.1450653076171988,-19.22692871,-0.961346436,4.787597656,0.239379883,2.3258285522460938,0.11629142761230468,-60,-3
Holley Shelter,30.539,-29.464,-21000,13.04871464,358.0934448,22.64119339,0.926318645,21.71487427,17.01416016,9.237339973,17.01416016,8.338443756,1002.437012,159.039856,13.72717094,64.38246155,429.741394,60.74401093,429.741394,97.62368774,762,0.1468734741209996,1000,0.014687347,-13.95361328,-1.395361328,-0.109062195,-0.010906219,0.33910185098648105,0.033910185098648106,-0.448163986,-0.044816399,0.001432419,0.000143242,0.2942657470703214,0.029426574707032138,-0.086954117,-0.008695412,0.19360733032226918,0.019360733032226917,-57.95690918,-5.795690918,-1.669647217,-0.166964722,-4.457403183,-0.445740318,0.6011886596680043,0.060118865966800425,-8.214172363,-0.821417236,-6.017967224,-0.601796722,21.606567382812955,2.1606567382812956,-0.45942688,-0.045942688,-11,-1.1
Holley Shelter,30.539,-29.464,-20000,12.82475758,384.3491211,22.74931717,0.410203278,22.33911324,17.09955597,8.744185448,17.09955597,7.70401001,1052.552368,181.2355194,11.40123177,64.64130402,477.656189,82.71199036,477.656189,96.37290955,752,-0.223957062,1000,-0.022395706,26.255676269531023,2.625567626953102,0.10812377929689987,0.010812377929689988,-0.516115367,-0.051611537,0.6242389678955007,0.062423896789550064,0.085395813,0.008539581,-0.493154526,-0.049315453,0.085395813,0.008539581,-0.634433746,-0.063443375,50.11535645,5.0115356445309995,22.195663452149006,2.2195663452149006,-2.325939178,-0.232593918,0.25884246826169033,0.025884246826169036,47.91479492,4.7914794921874995,21.96797943,2.196797943,47.91479492,4.7914794921874995,-1.250778198,-0.12507782,-10,-1
Holley Shelter,30.539,-29.464,-19000,12.90430546,365.7711182,22.4509716,0.680837512,21.77013397,17.02390289,9.02118969,17.02390289,8.035719872,1075.411255,185.7470245,17.13369179,61.18599701,467.4421387,83.31026459,467.4421387,100.0089722,778,0.079547882,1000,0.007954788,-18.57800293,-1.857800293,-0.298345566,-0.029834557,0.27063423395156805,0.027063423395156803,-0.568979263,-0.056897926,-0.075653076,-0.007565308,0.27700424194336115,0.027700424194336114,-0.075653076,-0.007565308,0.3317098617553693,0.033170986,22.85888672,2.285888672,4.511505126953011,0.45115051269530115,5.732460021972601,0.5732460021972601,-3.455307007,-0.345530701,-10.21405029,-1.021405029,0.5982742309570028,0.059827423095700286,-10.21405029,-1.021405029,3.636062622070611,0.3636062622070611,26,2.6
Holley Shelter,30.539,-29.464,-18000,13.01048756,349.8338318,22.24324608,0.657650292,21.58559608,16.89433479,8.357331276,16.89433479,8.357331276,999.3807373,160.8601837,15.0026207,62.56793594,429.5786133,77.8106842,429.5786133,77.8106842,777,0.1061820983887003,1000,0.010618209838870029,-15.93728638,-1.593728638,-0.207725525,-0.020772552,-0.02318722,-0.002318722,-0.184537888,-0.018453789,-0.1295681,-0.01295681,-0.663858414,-0.066385841,-0.1295681,-0.01295681,0.321611404,0.03216114,-76.03051758,-7.603051758,-24.88684082,-2.488684082,-2.131071091,-0.213107109,1.3819389343262003,0.13819389343262004,-37.86352539,-3.786352539,-5.499580383,-0.549958038,-37.86352539,-3.786352539,-22.19828796,-2.219828796,-1,-0.1
Holley Shelter,30.539,-29.464,-17000,13.24182606,325.5387878,22.34021759,0.915987909,21.42423058,16.92754173,9.522370338,16.92754173,8.967980385,1049.616455,164.9725189,11.99235916,62.95336914,462.9752808,71.44573212,462.9752808,79.73796082,838,0.2313385009765998,1000,0.02313385,-24.29504395,-2.429504395,0.096971512,0.009697151,0.25833761692047097,0.025833761692047097,-0.161365509,-0.016136551,0.03320694,0.003320694,1.165039063,0.11650390625000001,0.03320694,0.003320694,0.6106491088867205,0.061064911,50.23571777344205,5.023571777344205,4.112335205078011,0.4112335205078011,-3.010261536,-0.301026154,0.3854331970214986,0.03854332,33.39666748046898,3.3396667480468976,-6.364952087,-0.636495209,33.39666748046898,3.3396667480468976,1.9272766113280966,0.19272766113280965,61,6.1
Holley Shelter,30.539,-29.464,-16000,13.48015594,298.6105347,22.38552094,1.556671023,20.82884979,16.88000298,9.993644714,16.88000298,9.537327766,982.022644,175.8117065,16.17996025,68.50804138,448.2609558,60.22008514,448.2609558,75.33115387,908,0.23832988739009942,1000,0.023832989,-26.92825317,-2.692825317,0.045303345,0.004530334,0.6406831145286609,0.064068311,-0.595380783,-0.059538078,-0.047538757,-0.004753876,0.4712743759155309,0.047127438,-0.047538757,-0.004753876,0.5693473815918004,0.056934738,-67.59381104,-6.759381104,10.839187622070995,1.0839187622070994,4.187601089,0.418760109,5.554672241210895,0.5554672241210895,-14.71432495,-1.471432495,-11.22564697,-1.122564697,-14.71432495,-1.471432495,-4.406806946,-0.440680695,70,7.000000000000001
Holley Shelter,30.539,-29.464,-15000,14.19375992,299.8917847,22.89673042,2.411178112,20.48555183,17.4297657,10.62181759,17.4297657,10.00841618,952.6185913,169.4135132,1.58585012,71.01908875,407.6863708,46.6890564,407.6863708,71.79615784,1014,0.7136039733887003,1000,0.071360397,1.28125,0.12812500000000002,0.511209488,0.051120949,0.8545070886611903,0.085450709,-0.343297958,-0.034329796,0.549762726,0.054976273,0.6281728744507298,0.062817287,0.549762726,0.054976273,0.4710884094238388,0.047108841,-29.40405273,-2.940405273,-6.398193359,-0.639819336,-14.59411013,-1.459411013,2.511047363281307,0.2511047363281307,-40.57458496,-4.057458496,-13.53102875,-1.353102875,-40.57458496,-4.057458496,-3.534996033,-0.353499603,106,10.6
Holley Shelter,30.539,-29.464,-14000,15.09247971,270.7255554,23.48369026,3.490797281,19.99289322,17.90564156,11.71836567,17.90564156,11.46906567,979.1560669,155.8323364,7.545405388,66.84210968,401.7172241,38.13255692,401.7172241,59.77178192,1135,0.8987197875977007,1000,0.089871979,-29.16622925,-2.916622925,0.5869598388671982,0.058695984,1.079619169,0.107961917,-0.492658615,-0.049265862,0.4758758544922017,0.047587585,1.0965480804443004,0.10965480804443005,0.4758758544922017,0.047587585,1.460649490356401,0.1460649490356401,26.537475585937045,2.6537475585937047,-13.58117676,-1.358117676,5.959555268,0.595955527,-4.176979065,-0.417697906,-5.969146729,-0.596914673,-8.556499481,-0.855649948,-5.969146729,-0.596914673,-12.02437592,-1.202437592,121,12.1
Holley Shelter,30.539,-29.464,-13000,15.22377777,265.3418884,23.87919998,3.580316544,20.29888344,18.12997818,11.83072948,18.14153481,11.81567001,956.2819824,166.8343506,8.104231834,70.52081299,393.3442383,42.09800339,343.4116821,60.63241196,1128,0.1312980651855007,1000,0.013129806518550068,-5.383666992,-0.538366699,0.3955097198487003,0.039550972,0.089519262,0.008951926,0.30599021911629976,0.030599021911629977,0.2243366241455007,0.022433662,0.11236381530759942,0.011236381530759943,0.23589324951180046,0.023589324951180046,0.34660434722900035,0.034660434722900035,-22.87408447,-2.287408447,11.002014160157017,1.1002014160157016,0.5588264465331996,0.055882644653319956,3.6787033081055114,0.36787033081055115,-8.37298584,-0.837298584,3.965446472167997,0.3965446472167998,-58.30554199,-5.830554199,0.8606300354004048,0.086063004,-7,-0.7
Holley Shelter,30.539,-29.464,-12000,15.19769764,256.5238342,23.39428329,3.438728094,19.95555496,17.70140648,11.78181744,17.86636353,11.78181744,994.1912231,164.1469116,3.786604881,73.01420593,402.7406616,33.9169693,362.5080872,33.9169693,1185,-0.026080132,1000,-0.002608013,-8.818054199,-0.88180542,-0.484916687,-0.048491669,-0.141588449,-0.014158845,-0.343328476,-0.034332848,-0.428571701,-0.04285717,-0.048912048,-0.004891205,-0.27517128,-0.027517128,-0.033852577,-0.003385258,37.90924072265602,3.7909240722656024,-2.687438965,-0.268743896,-4.317626953,-0.431762695,2.493392944335895,0.2493392944335895,9.396423339843977,0.9396423339843977,-8.181034088,-0.818103409,19.09640502929699,1.9096405029296988,-26.71544266,-2.671544266,57,5.7
Holley Shelter,30.539,-29.464,-11000,15.61482143,244.1331635,23.39952469,3.518695593,19.88082886,17.73792076,12.20123959,18.13514519,12.20123959,1050.461548,165.1425781,16.90273285,57.99918747,403.4353638,64.63259888,365.3469849,64.63259888,1328,0.4171237945556996,1000,0.041712379,-12.39067078,-1.239067078,0.005241394,0.000524139,0.079967499,0.00799675,-0.074726105,-0.00747261,0.036514282,0.003651428,0.4194221496581996,0.041942215,0.26878166198730113,0.026878166198730114,0.4194221496581996,0.041942215,56.270324707028976,5.627032470702897,0.9956665039059942,0.09956665,13.11612796783448,1.3116127967834479,-15.01501846,-1.501501846,0.6947021484370453,0.069470215,30.715629577636697,3.071562958,2.8388977050780113,0.2838897705078011,30.715629577636697,3.071562958,143,14.299999999999999
Holley Shelter,30.539,-29.464,-10000,15.90739441,261.725708,24.26620483,3.739615679,20.52658844,17.68119812,12.34826756,18.71557426,12.34826756,970.2244873,183.1350403,0,77.58255005,417.5742188,12.0142889,321.7505493,12.0142889,1249,0.2925729751587003,1000,0.029257297515870025,17.59254456,1.7592544555665002,0.8666801452637003,0.086668015,0.2209200859069802,0.022092009,0.6457595825194993,0.064575958,-0.056722641,-0.005672264,0.14702796936030005,0.014702796936030006,0.5804290771484979,0.058042908,0.14702796936030005,0.014702796936030006,-80.23706055,-8.023706055,17.99246215820301,1.799246215820301,-16.90273285,-1.690273285,19.583362579345696,1.9583362579345696,14.138854980468977,1.4138854980468978,-52.61830997,-5.261830997,-43.59643555,-4.359643555,-52.61830997,-5.261830997,-79,-7.9
Holley Shelter,30.539,-29.464,-9000,15.68180847,262.2615051,23.51339531,3.539119244,19.97427559,18.07826233,12.06046581,18.24308586,12.06046581,1000.282043,172.2997437,19.56029129,58.05893707,414.4778137,77.62110138,345.1004639,77.62110138,1300,-0.225585938,1000,-0.022558594,0.5357971191399997,0.053579712,-0.752809525,-0.075280952,-0.200496435,-0.020049644,-0.552312851,-0.055231285,0.39706420898439987,0.039706421,-0.287801743,-0.028780174,-0.472488403,-0.04724884,-0.287801743,-0.028780174,30.057556152342045,3.0057556152342046,-10.83529663,-1.083529663,19.56029129,1.956029129,-19.52361298,-1.952361298,-3.096405029,-0.309640503,65.60681248,6.560681247711181,23.34991455078199,2.3349914550781987,65.60681248,6.560681247711181,51,5.1
Holley Shelter,30.539,-29.464,-8000,16.1488018,295.4755554,24.7349205,3.691236734,21.04368401,18.90132332,12.12937832,18.90132332,12.02715969,962.8112793,177.378952,9.485887527,68.51468658,414.5504761,33.99029541,414.5504761,61.14386368,1216,0.4669933319091992,1000,0.046699333,33.21405029296898,3.3214050292968977,1.221525192260799,0.1221525192260799,0.15211749076842995,0.015211749076842994,1.0694084167480007,0.10694084167480007,0.8230609893797975,0.082306099,0.068912506,0.006891251,0.6582374572752983,0.065823746,-0.033306122,-0.003330612,-37.47076416,-3.747076416,5.079208374022983,0.5079208374022983,-10.07440376,-1.007440376,10.45574951,1.045574951,0.072662354,0.007266235,-43.63080597,-4.363080597,69.45001220703097,6.945001220703097,-16.4772377,-1.64772377,-84,-8.4
Holley Shelter,30.539,-29.464,-7000,16.3018322,322.8053589,24.9727459,3.51281786,21.45992851,19.36228371,11.97078228,19.36228371,11.89926434,927.9848022,197.0301361,1.057784319,75.34874725,416.2592163,29.52666473,416.2592163,62.58793259,1157,0.15303039550780184,1000,0.015303039550780185,27.32980346679699,2.732980346679699,0.23782539367670097,0.023782539367670098,-0.178418875,-0.017841887,0.4162445068358984,0.041624450683589845,0.46096038818360086,0.046096039,-0.158596039,-0.015859604,0.46096038818360086,0.046096039,-0.127895355,-0.012789536,-34.82647705,-3.482647705,19.651184082031023,1.9651184082031024,-8.428103209,-0.842810321,6.834060668945298,0.6834060668945298,1.708740234,0.170874023,-4.463630676,-0.446363068,1.708740234,0.170874023,1.4440689086913991,0.1444068908691399,-59,-5.9
Holley Shelter,30.539,-29.464,-6000,15.97941589,314.9387817,24.82092476,3.286375999,21.53454971,19.08379555,11.7607336,19.21310234,11.69811249,983.9377441,163.2411804,15.34838486,61.21360779,420.9243164,72.34009552,367.5997314,88.06237793,1264,-0.322416306,1000,-0.032241631,-7.866577148,-0.786657715,-0.151821136,-0.015182114,-0.22644186,-0.022644186,0.074621201,0.00746212,-0.278488159,-0.027848816,-0.210048676,-0.021004868,-0.149181366,-0.014918137,-0.201151848,-0.020115185,55.95294189453102,5.595294189453102,-33.78895569,-3.378895569,14.29060053825375,1.429060053825375,-14.13513947,-1.413513947,4.665100097656023,0.46651000976560225,42.81343079,4.281343079,-48.65948486,-4.865948486,25.47444534,2.5474445343017598,107,10.7
