"calBP","PrDens"
49892,6.94061798727923e-05
49891,6.94207557378526e-05
49890,6.94353295376447e-05
49889,6.94499012695868e-05
49888,6.94644709310972e-05
49887,6.94790385195939e-05
49886,6.94936040324947e-05
49885,6.95081674672178e-05
49884,6.95227288211811e-05
49883,6.95372880918024e-05
49882,6.95518452764995e-05
49881,6.95664003726901e-05
49880,6.9580953377792e-05
49879,6.95955217657413e-05
49878,6.96100881100895e-05
49877,6.96246524082877e-05
49876,6.96392146577864e-05
49875,6.96537748560366e-05
49874,6.9668333000489e-05
49873,6.96828890885941e-05
49872,6.96974431178027e-05
49871,6.97119950855651e-05
49870,6.97265449893317e-05
49869,6.9741092826553e-05
49868,6.97556385946792e-05
49867,6.97701822911606e-05
49866,6.97847239134474e-05
49865,6.97992634589896e-05
49864,6.98138009252372e-05
49863,6.98283363096404e-05
49862,6.9842869609649e-05
49861,6.98574008227128e-05
49860,6.98719299462817e-05
49859,6.98859362845697e-05
49858,6.98999407245699e-05
49857,6.9913943264016e-05
49856,6.99279439006417e-05
49855,6.99419426321807e-05
49854,6.99559394563664e-05
49853,6.99699343709321e-05
49852,6.99839273736116e-05
49851,6.99979184621378e-05
49850,7.00119076342443e-05
49849,7.00258948876641e-05
49848,7.00398802201303e-05
49847,7.00538636293762e-05
49846,7.00678451131345e-05
49845,7.00818246691383e-05
49844,7.00958022951205e-05
49843,7.01097779888137e-05
49842,7.01237517479509e-05
49841,7.01377235702646e-05
49840,7.01516934534876e-05
49839,7.01651242027444e-05
49838,7.01785531550906e-05
49837,7.01919803085103e-05
49836,7.02054056609877e-05
49835,7.02188292105068e-05
49834,7.02322509550517e-05
49833,7.02456708926062e-05
49832,7.02590890211543e-05
49831,7.02725053386799e-05
49830,7.02859198431667e-05
49829,7.02993325325987e-05
49828,7.03127434049593e-05
49827,7.03261524582325e-05
49826,7.03395596904017e-05
49825,7.03529650994507e-05
49824,7.03663686833628e-05
49823,7.03797704401217e-05
49822,7.03931703677108e-05
49821,7.04065684641135e-05
49820,7.04199647273133e-05
49819,7.0432861032497e-05
49818,7.04457557120605e-05
49817,7.04586487641851e-05
49816,7.04715401870523e-05
49815,7.04844299788432e-05
49814,7.04973181377391e-05
49813,7.05102046619212e-05
49812,7.05230895495703e-05
49811,7.05359727988677e-05
49810,7.05488544079941e-05
49809,7.05617343751305e-05
49808,7.05746126984577e-05
49807,7.05874893761562e-05
49806,7.06003644064069e-05
49805,7.06132377873902e-05
49804,7.06261095172867e-05
49803,7.0638979594277e-05
49802,7.06518480165412e-05
49801,7.06647147822598e-05
49800,7.06775798896129e-05
49799,7.06904433367809e-05
49798,7.07033051219438e-05
49797,7.07161652432816e-05
49796,7.07290236989745e-05
49795,7.07418804872023e-05
49794,7.07547356061448e-05
49793,7.0767589053982e-05
49792,7.07804408288935e-05
49791,7.07932909290591e-05
49790,7.08061393526583e-05
49789,7.08189860978707e-05
49788,7.0831831162876e-05
49787,7.08446745458534e-05
49786,7.08575162449824e-05
49785,7.08703562584423e-05
49784,7.08831945844124e-05
49783,7.08960312210719e-05
49782,7.09088661666e-05
49781,7.09216994191758e-05
49780,7.09345309769782e-05
49779,7.09462756191667e-05
49778,7.09580188116592e-05
49777,7.09697605530723e-05
49776,7.09815008420226e-05
49775,7.09932396771268e-05
49774,7.10049770570014e-05
49773,7.10167129802631e-05
49772,7.10284474455284e-05
49771,7.10401804514137e-05
49770,7.10519119965356e-05
49769,7.10636420795106e-05
49768,7.1075370698955e-05
49767,7.10870978534854e-05
49766,7.10988235417181e-05
49765,7.11105477622694e-05
49764,7.11222705137557e-05
49763,7.11339917947934e-05
49762,7.11457116039989e-05
49761,7.11574299399881e-05
49760,7.11691468013776e-05
49759,7.11803502447384e-05
49758,7.11915523681253e-05
49757,7.12027531703106e-05
49756,7.12139526500661e-05
49755,7.12251508061638e-05
49754,7.12363476373754e-05
49753,7.12475431424729e-05
49752,7.12587373202282e-05
49751,7.12699301694129e-05
49750,7.1281121688799e-05
49749,7.12923118771581e-05
49748,7.13035007332618e-05
49747,7.1314688255882e-05
49746,7.13258744437902e-05
49745,7.13370592957581e-05
49744,7.13482428105573e-05
49743,7.13594249869593e-05
49742,7.13706058237357e-05
49741,7.1381785319658e-05
49740,7.13929634734977e-05
49739,7.14035901129494e-05
49738,7.1414215511998e-05
49737,7.14248396696021e-05
49736,7.14354625847204e-05
49735,7.14460842563115e-05
49734,7.14567046833341e-05
49733,7.14673238647468e-05
49732,7.14779417995082e-05
49731,7.14885584865771e-05
49730,7.14991739249119e-05
49729,7.15097881134712e-05
49728,7.15204010512137e-05
49727,7.15310127370979e-05
49726,7.15416231700823e-05
49725,7.15522323491256e-05
49724,7.15628402731863e-05
49723,7.15734469412229e-05
49722,7.15840523521938e-05
49721,7.15946565050577e-05
49720,7.1605259398773e-05
49719,7.1614802938016e-05
49718,7.16243454580351e-05
49717,7.16338869580697e-05
49716,7.16434274373592e-05
49715,7.16529668951431e-05
49714,7.16625053306607e-05
49713,7.16720427431515e-05
49712,7.16815791318546e-05
49711,7.16911144960098e-05
49710,7.17006488348562e-05
49709,7.17101821476332e-05
49708,7.17197144335803e-05
49707,7.17292456919366e-05
49706,7.17387759219417e-05
49705,7.17483051228349e-05
49704,7.17578332938555e-05
49703,7.17673604342428e-05
49702,7.17768865432361e-05
49701,7.17864116200749e-05
49700,7.17959356639983e-05
49699,7.18054383246248e-05
49698,7.18149399251537e-05
49697,7.18244404648312e-05
49696,7.1833939942904e-05
49695,7.18434383586182e-05
49694,7.18529357112202e-05
49693,7.18624319999564e-05
49692,7.18719272240731e-05
49691,7.18814213828167e-05
49690,7.18909144754337e-05
49689,7.19004065011704e-05
49688,7.19098974592731e-05
49687,7.19193873489882e-05
49686,7.19288761695623e-05
49685,7.19383639202415e-05
49684,7.19478506002724e-05
49683,7.19573362089014e-05
49682,7.19668207453747e-05
49681,7.19763042089389e-05
49680,7.19857865988404e-05
49679,7.19941732032764e-05
49678,7.20025588935427e-05
49677,7.20109436690861e-05
49676,7.20193275293535e-05
49675,7.20277104737915e-05
49674,7.20360925018472e-05
49673,7.20444736129671e-05
49672,7.20528538065983e-05
49671,7.20612330821875e-05
49670,7.20696114391818e-05
49669,7.20779888770279e-05
49668,7.20863653951727e-05
49667,7.20947409930633e-05
49666,7.21031156701465e-05
49665,7.21114894258693e-05
49664,7.21198622596788e-05
49663,7.21282341710217e-05
49662,7.21366051593452e-05
49661,7.21449752240963e-05
49660,7.21533443647221e-05
49659,7.21617125806695e-05
49658,7.21700798713856e-05
49657,7.21784462363175e-05
49656,7.21868116749123e-05
49655,7.21951761866172e-05
49654,7.22035397708793e-05
49653,7.22119024271456e-05
49652,7.22202641548633e-05
49651,7.22286249534797e-05
49650,7.2236984822442e-05
49649,7.22453437611973e-05
49648,7.22537017691928e-05
49647,7.22620588458759e-05
49646,7.22704149906936e-05
49645,7.22787702030935e-05
49644,7.22871244825227e-05
49643,7.22954778284284e-05
49642,7.23038302402582e-05
49641,7.23121817174593e-05
49640,7.23205322594791e-05
49639,7.2327811426724e-05
49638,7.23350898285075e-05
49637,7.2342367464428e-05
49636,7.23496443340841e-05
49635,7.23569204370743e-05
49634,7.23641957729973e-05
49633,7.23714703414516e-05
49632,7.23787441420357e-05
49631,7.23860171743484e-05
49630,7.23932894379883e-05
49629,7.24005609325539e-05
49628,7.24078316576441e-05
49627,7.24151016128574e-05
49626,7.24223707977927e-05
49625,7.24296392120485e-05
49624,7.24369068552237e-05
49623,7.2444173726917e-05
49622,7.24514398267272e-05
49621,7.24587051542531e-05
49620,7.24659697090934e-05
49619,7.24732116215733e-05
49618,7.248045271352e-05
49617,7.24876929844954e-05
49616,7.24949324340615e-05
49615,7.25021710617801e-05
49614,7.25094088672134e-05
49613,7.25166458499236e-05
49612,7.25238820094724e-05
49611,7.25311173454223e-05
49610,7.2538351857335e-05
49609,7.25455855447729e-05
49608,7.25528184072982e-05
49607,7.25600504444729e-05
49606,7.25672816558594e-05
49605,7.25745120410199e-05
49604,7.25817415995165e-05
49603,7.25889703309118e-05
49602,7.25961982347678e-05
49601,7.2603425310647e-05
49600,7.26106515581118e-05
49599,7.26168320386419e-05
49598,7.26230118838123e-05
49597,7.26291910933283e-05
49596,7.26353696668951e-05
49595,7.26415476042182e-05
49594,7.26477249050027e-05
49593,7.26539015689542e-05
49592,7.2660077595778e-05
49591,7.26662529851794e-05
49590,7.26724277368638e-05
49589,7.26786018505367e-05
49588,7.26847753259035e-05
49587,7.26909481626697e-05
49586,7.26971203605406e-05
49585,7.27032919192219e-05
49584,7.2709462838419e-05
49583,7.27156331178374e-05
49582,7.27218027571827e-05
49581,7.27279717561604e-05
49580,7.27341401144761e-05
49579,7.27402849738455e-05
49578,7.27464291402679e-05
49577,7.27525726134084e-05
49576,7.2758715392932e-05
49575,7.27648574785038e-05
49574,7.27709988697889e-05
49573,7.27771395664525e-05
49572,7.27832795681599e-05
49571,7.2789418874576e-05
49570,7.27955574853662e-05
49569,7.28016954001957e-05
49568,7.28078326187297e-05
49567,7.28139691406337e-05
49566,7.28201049655727e-05
49565,7.28262400932122e-05
49564,7.28323745232175e-05
49563,7.2838508255254e-05
49562,7.28446412889873e-05
49561,7.28507736240825e-05
49560,7.28569052602053e-05
49559,7.28620183243998e-05
49558,7.28671309104214e-05
49557,7.28722430180818e-05
49556,7.28773546471925e-05
49555,7.28824657975649e-05
49554,7.28875764690108e-05
49553,7.28926866613417e-05
49552,7.28977963743691e-05
49551,7.29029056079047e-05
49550,7.29080143617601e-05
49549,7.29131226357469e-05
49548,7.29182304296768e-05
49547,7.29233377433614e-05
49546,7.29284445766124e-05
49545,7.29335509292414e-05
49544,7.29386568010602e-05
49543,7.29437621918804e-05
49542,7.29488671015137e-05
49541,7.29539715297719e-05
49540,7.29590754764667e-05
49539,7.29631391979841e-05
49538,7.29672025795553e-05
49537,7.29712656210665e-05
49536,7.29753283224044e-05
49535,7.29793906834552e-05
49534,7.29834527041053e-05
49533,7.29875143842412e-05
49532,7.29915757237491e-05
49531,7.29956367225156e-05
49530,7.29996973804271e-05
49529,7.300375769737e-05
49528,7.30078176732308e-05
49527,7.30118773078957e-05
49526,7.30159366012515e-05
49525,7.30199955531844e-05
49524,7.3024054163581e-05
49523,7.30281124323278e-05
49522,7.3032170359311e-05
49521,7.30362279444174e-05
49520,7.30402851875334e-05
49519,7.30438471362147e-05
49518,7.3047408840628e-05
49517,7.30509703007056e-05
49516,7.305453151638e-05
49515,7.30580924875836e-05
49514,7.3061653214249e-05
49513,7.30652136963087e-05
49512,7.30687739336952e-05
49511,7.30723339263408e-05
49510,7.30758936741781e-05
49509,7.30794531771396e-05
49508,7.30830124351579e-05
49507,7.30865714481654e-05
49506,7.30901302160946e-05
49505,7.30936887388779e-05
49504,7.3097247016448e-05
49503,7.31008050487374e-05
49502,7.31043628356786e-05
49501,7.3107920377204e-05
49500,7.31114776732462e-05
49499,7.31145406553164e-05
49498,7.31176034723619e-05
49497,7.31206661243462e-05
49496,7.31237286112325e-05
49495,7.31267909329843e-05
49494,7.31298530895648e-05
49493,7.31329150809375e-05
49492,7.31359769070658e-05
49491,7.31390385679128e-05
49490,7.31421000634422e-05
49489,7.31451613936171e-05
49488,7.31482225584009e-05
49487,7.31512835577572e-05
49486,7.3154344391649e-05
49485,7.315740506004e-05
49484,7.31604655628935e-05
49483,7.31635259001726e-05
49482,7.3166586071841e-05
49481,7.31696460778619e-05
49480,7.31727059181988e-05
49479,7.31748037195902e-05
49478,7.31769014666561e-05
49477,7.31789991593863e-05
49476,7.31810967977712e-05
49475,7.31831943818009e-05
49474,7.31852919114656e-05
49473,7.31873893867557e-05
49472,7.3189486807661e-05
49471,7.3191584174172e-05
49470,7.31936814862786e-05
49469,7.31957787439713e-05
49468,7.31978759472401e-05
49467,7.31999730960752e-05
49466,7.32020701904669e-05
49465,7.32041672304052e-05
49464,7.32062642158804e-05
49463,7.32083611468827e-05
49462,7.32104580234022e-05
49461,7.32125548454293e-05
49460,7.32146516129538e-05
49459,7.32167234727202e-05
49458,7.32187952745156e-05
49457,7.32208670183317e-05
49456,7.32229387041605e-05
49455,7.32250103319935e-05
49454,7.32270819018225e-05
49453,7.32291534136395e-05
49452,7.3231224867436e-05
49451,7.32332962632039e-05
49450,7.32353676009349e-05
49449,7.32374388806208e-05
49448,7.32395101022533e-05
49447,7.32415812658242e-05
49446,7.32436523713253e-05
49445,7.32457234187483e-05
49444,7.3247794408085e-05
49443,7.32498653393271e-05
49442,7.32519362124664e-05
49441,7.32540070274948e-05
49440,7.32560777844038e-05
49439,7.32571380631836e-05
49438,7.32581983273372e-05
49437,7.32592585768629e-05
49436,7.32603188117587e-05
49435,7.32613790320229e-05
49434,7.32624392376536e-05
49433,7.32634994286491e-05
49432,7.32645596050077e-05
49431,7.32656197667273e-05
49430,7.32666799138063e-05
49429,7.32677400462428e-05
49428,7.32688001640351e-05
49427,7.32698602671813e-05
49426,7.32709203556797e-05
49425,7.32719804295283e-05
49424,7.32730404887255e-05
49423,7.32741005332694e-05
49422,7.32751605631582e-05
49421,7.32762205783901e-05
49420,7.32772805789633e-05
49419,7.32783654460856e-05
49418,7.32794502911755e-05
49417,7.32805351142292e-05
49416,7.32816199152423e-05
49415,7.32827046942107e-05
49414,7.32837894511304e-05
49413,7.32848741859972e-05
49412,7.32859588988071e-05
49411,7.32870435895558e-05
49410,7.32881282582393e-05
49409,7.32892129048534e-05
49408,7.3290297529394e-05
49407,7.32913821318571e-05
49406,7.32924667122385e-05
49405,7.3293551270534e-05
49404,7.32946358067396e-05
49403,7.3295720320851e-05
49402,7.32968048128644e-05
49401,7.32978892827754e-05
49400,7.329897373058e-05
49399,7.329897373058e-05
49398,7.329897373058e-05
49397,7.329897373058e-05
49396,7.329897373058e-05
49395,7.329897373058e-05
49394,7.329897373058e-05
49393,7.329897373058e-05
49392,7.329897373058e-05
49391,7.329897373058e-05
49390,7.329897373058e-05
49389,7.329897373058e-05
49388,7.329897373058e-05
49387,7.329897373058e-05
49386,7.329897373058e-05
49385,7.329897373058e-05
49384,7.329897373058e-05
49383,7.329897373058e-05
49382,7.329897373058e-05
49381,7.329897373058e-05
49380,7.329897373058e-05
49379,7.329897373058e-05
49378,7.329897373058e-05
49377,7.329897373058e-05
49376,7.329897373058e-05
49375,7.329897373058e-05
49374,7.329897373058e-05
49373,7.329897373058e-05
49372,7.329897373058e-05
49371,7.329897373058e-05
49370,7.329897373058e-05
49369,7.329897373058e-05
49368,7.329897373058e-05
49367,7.329897373058e-05
49366,7.329897373058e-05
49365,7.329897373058e-05
49364,7.329897373058e-05
49363,7.329897373058e-05
49362,7.329897373058e-05
49361,7.329897373058e-05
49360,7.329897373058e-05
49359,7.329897373058e-05
49358,7.329897373058e-05
49357,7.329897373058e-05
49356,7.329897373058e-05
49355,7.329897373058e-05
49354,7.329897373058e-05
49353,7.329897373058e-05
49352,7.329897373058e-05
49351,7.329897373058e-05
49350,7.329897373058e-05
49349,7.329897373058e-05
49348,7.329897373058e-05
49347,7.329897373058e-05
49346,7.329897373058e-05
49345,7.329897373058e-05
49344,7.329897373058e-05
49343,7.329897373058e-05
49342,7.329897373058e-05
49341,7.329897373058e-05
49340,7.329897373058e-05
49339,7.32994416139739e-05
49338,7.32999094756809e-05
49337,7.33003773156998e-05
49336,7.33008451340288e-05
49335,7.33013129306663e-05
49334,7.33017807056107e-05
49333,7.33022484588604e-05
49332,7.33027161904138e-05
49331,7.33031839002691e-05
49330,7.33036515884251e-05
49329,7.33041192548799e-05
49328,7.33045868996319e-05
49327,7.33050545226796e-05
49326,7.33055221240213e-05
49325,7.33059897036555e-05
49324,7.33064572615806e-05
49323,7.33069247977948e-05
49322,7.33073923122966e-05
49321,7.33078598050845e-05
49320,7.33083272761568e-05
49319,7.33082524466276e-05
49318,7.33081775843616e-05
49317,7.33081026893589e-05
49316,7.33080277616198e-05
49315,7.33079528011442e-05
49314,7.33078778079322e-05
49313,7.3307802781984e-05
49312,7.33077277232996e-05
49311,7.33076526318792e-05
49310,7.33075775077229e-05
49309,7.33075023508307e-05
49308,7.33074271612029e-05
49307,7.33073519388394e-05
49306,7.33072766837403e-05
49305,7.33072013959059e-05
49304,7.33071260753361e-05
49303,7.33070507220311e-05
49302,7.3306975335991e-05
49301,7.33068999172159e-05
49300,7.33068244657059e-05
49299,7.33067489814611e-05
49298,7.33066734644816e-05
49297,7.33065979147675e-05
49296,7.3306522332319e-05
49295,7.3306446717136e-05
49294,7.33063710692187e-05
49293,7.33062953885673e-05
49292,7.33062196751818e-05
49291,7.33061439290623e-05
49290,7.3306068150209e-05
49289,7.33059923386219e-05
49288,7.33059164943011e-05
49287,7.33058406172468e-05
49286,7.3305764707459e-05
49285,7.33056887649379e-05
49284,7.33056127896835e-05
49283,7.3305536781696e-05
49282,7.33054607409755e-05
49281,7.3305384667522e-05
49280,7.33053085613357e-05
49279,7.33062922530134e-05
49278,7.33072759083919e-05
49277,7.33082595274675e-05
49276,7.33092431102358e-05
49275,7.33102266566931e-05
49274,7.33112101668352e-05
49273,7.33121936406583e-05
49272,7.33131770781583e-05
49271,7.33141604793312e-05
49270,7.3315143844173e-05
49269,7.33161271726798e-05
49268,7.33171104648475e-05
49267,7.33180937206722e-05
49266,7.33190769401497e-05
49265,7.33200601232763e-05
49264,7.33210432700477e-05
49263,7.33220263804602e-05
49262,7.33230094545097e-05
49261,7.33239924921921e-05
49260,7.33249754935035e-05
49259,7.33264499272662e-05
49258,7.33279242791717e-05
49257,7.33293985492064e-05
49256,7.33308727373571e-05
49255,7.333234684361e-05
49254,7.33338208679518e-05
49253,7.3335294810369e-05
49252,7.33367686708481e-05
49251,7.33382424493757e-05
49250,7.33397161459382e-05
49249,7.33411897605223e-05
49248,7.33426632931144e-05
49247,7.33441367437011e-05
49246,7.33456101122688e-05
49245,7.33470833988043e-05
49244,7.33485566032939e-05
49243,7.33500297257242e-05
49242,7.33515027660817e-05
49241,7.3352975724353e-05
49240,7.33544486005247e-05
49239,7.33565156660952e-05
49238,7.33585826731223e-05
49237,7.33606496215977e-05
49236,7.33627165115132e-05
49235,7.33647833428605e-05
49234,7.33668501156313e-05
49233,7.33689168298177e-05
49232,7.33709834854111e-05
49231,7.33730500824035e-05
49230,7.33751166207865e-05
49229,7.3377183100552e-05
49228,7.33792495216918e-05
49227,7.33813158841975e-05
49226,7.33833821880611e-05
49225,7.33854484332741e-05
49224,7.33875146198284e-05
49223,7.33895807477158e-05
49222,7.33916468169281e-05
49221,7.3393712827457e-05
49220,7.33957787792942e-05
49219,7.33983870405613e-05
49218,7.34009952155119e-05
49217,7.34036033041276e-05
49216,7.34062113063906e-05
49215,7.34088192222828e-05
49214,7.3411427051786e-05
49213,7.34140347948822e-05
49212,7.34166424515533e-05
49211,7.34192500217813e-05
49210,7.34218575055481e-05
49209,7.34244649028356e-05
49208,7.34270722136257e-05
49207,7.34296794379005e-05
49206,7.34322865756417e-05
49205,7.34348936268314e-05
49204,7.34375005914514e-05
49203,7.34401074694837e-05
49202,7.34427142609103e-05
49201,7.3445320965713e-05
49200,7.34479275838738e-05
49199,7.34515404123159e-05
49198,7.34551530603141e-05
49197,7.34587655278245e-05
49196,7.34623778148027e-05
49195,7.34659899212047e-05
49194,7.34696018469865e-05
49193,7.3473213592104e-05
49192,7.34768251565131e-05
49191,7.34804365401695e-05
49190,7.34840477430292e-05
49189,7.34876587650482e-05
49188,7.34912696061823e-05
49187,7.34948802663875e-05
49186,7.34984907456195e-05
49185,7.35021010438344e-05
49184,7.35057111609881e-05
49183,7.35093210970363e-05
49182,7.35129308519352e-05
49181,7.35165404256404e-05
49180,7.3520149818108e-05
49179,7.35243006668649e-05
49178,7.35284512895681e-05
49177,7.35326016861483e-05
49176,7.35367518565364e-05
49175,7.35409018006635e-05
49174,7.35450515184602e-05
49173,7.35492010098575e-05
49172,7.35533502747862e-05
49171,7.35574993131774e-05
49170,7.35616481249617e-05
49169,7.35657967100701e-05
49168,7.35699450684335e-05
49167,7.35740931999827e-05
49166,7.35782411046486e-05
49165,7.35823887823622e-05
49164,7.35865362330542e-05
49163,7.35906834566556e-05
49162,7.35948304530971e-05
49161,7.35989772223099e-05
49160,7.36031237642246e-05
49159,7.36082739685255e-05
49158,7.36134238006754e-05
49157,7.36185732605457e-05
49156,7.36237223480081e-05
49155,7.36288710629339e-05
49154,7.36340194051945e-05
49153,7.36391673746616e-05
49152,7.36443149712065e-05
49151,7.36494621947007e-05
49150,7.36546090450158e-05
49149,7.36597555220232e-05
49148,7.36649016255944e-05
49147,7.36700473556008e-05
49146,7.36751927119141e-05
49145,7.36803376944056e-05
49144,7.36854823029469e-05
49143,7.36906265374094e-05
49142,7.36957703976647e-05
49141,7.37009138835843e-05
49140,7.37060569950397e-05
49139,7.37112260354631e-05
49138,7.37163947154662e-05
49137,7.37215630349164e-05
49136,7.37267309936809e-05
49135,7.3731898591627e-05
49134,7.37370658286219e-05
49133,7.37422327045329e-05
49132,7.37473992192272e-05
49131,7.37525653725722e-05
49130,7.3757731164435e-05
49129,7.3762896594683e-05
49128,7.37680616631835e-05
49127,7.37732263698036e-05
49126,7.37783907144107e-05
49125,7.3783554696872e-05
49124,7.37887183170548e-05
49123,7.37938815748264e-05
49122,7.37990444700541e-05
49121,7.38042070026051e-05
49120,7.38093691723468e-05
49119,7.38155316048118e-05
49118,7.38216934939368e-05
49117,7.38278548394999e-05
49116,7.38340156412788e-05
49115,7.38401758990518e-05
49114,7.38463356125969e-05
49113,7.38524947816922e-05
49112,7.38586534061157e-05
49111,7.38648114856455e-05
49110,7.38709690200597e-05
49109,7.38771260091363e-05
49108,7.38832824526535e-05
49107,7.38894383503893e-05
49106,7.38955937021217e-05
49105,7.3901748507629e-05
49104,7.39079027666892e-05
49103,7.39140564790804e-05
49102,7.39202096445809e-05
49101,7.39263622629685e-05
49100,7.39325143340215e-05
49099,7.39396644263753e-05
49098,7.39468137441313e-05
49097,7.39539622869326e-05
49096,7.39611100544228e-05
49095,7.39682570462453e-05
49094,7.39754032620437e-05
49093,7.39825487014614e-05
49092,7.39896933641418e-05
49091,7.39968372497286e-05
49090,7.40039803578651e-05
49089,7.40111226881951e-05
49088,7.4018264240362e-05
49087,7.40254050140094e-05
49086,7.40325450087809e-05
49085,7.403968422432e-05
49084,7.40468226602705e-05
49083,7.40539603162759e-05
49082,7.40610971919798e-05
49081,7.40682332870261e-05
49080,7.40753686010581e-05
49079,7.40824761699369e-05
49078,7.40895829203752e-05
49077,7.40966888520021e-05
49076,7.41037939644465e-05
49075,7.41108982573374e-05
49074,7.4118001730304e-05
49073,7.41251043829754e-05
49072,7.41322062149804e-05
49071,7.41393072259485e-05
49070,7.41464074155085e-05
49069,7.41535067832897e-05
49068,7.41606053289214e-05
49067,7.41677030520325e-05
49066,7.41747999522525e-05
49065,7.41818960292105e-05
49064,7.41889912825357e-05
49063,7.41960857118575e-05
49062,7.42031793168051e-05
49061,7.42102720970079e-05
49060,7.42173640520952e-05
49059,7.42254759541649e-05
49058,7.42335867905064e-05
49057,7.42416965605736e-05
49056,7.42498052638202e-05
49055,7.42579128997e-05
49054,7.42660194676668e-05
49053,7.42741249671744e-05
49052,7.42822293976769e-05
49051,7.4290332758628e-05
49050,7.42984350494819e-05
49049,7.43065362696925e-05
49048,7.43146364187137e-05
49047,7.43227354959998e-05
49046,7.43308335010046e-05
49045,7.43389304331826e-05
49044,7.43470262919877e-05
49043,7.43551210768741e-05
49042,7.43632147872962e-05
49041,7.43713074227082e-05
49040,7.43793989825643e-05
49039,7.4387489466319e-05
49038,7.43955788734265e-05
49037,7.44036672033414e-05
49036,7.44117544555179e-05
49035,7.44198406294106e-05
49034,7.4427925724474e-05
49033,7.44360097401627e-05
49032,7.44440926759311e-05
49031,7.44521745312339e-05
49030,7.44602553055259e-05
49029,7.44683349982616e-05
49028,7.44764136088956e-05
49027,7.44844911368828e-05
49026,7.4492567581678e-05
49025,7.45006429427361e-05
49024,7.45087172195117e-05
49023,7.45167904114598e-05
49022,7.45248625180354e-05
49021,7.45329335386933e-05
49020,7.45410034728887e-05
49019,7.45505957099476e-05
49018,7.45601864327436e-05
49017,7.45697756403746e-05
49016,7.45793633319393e-05
49015,7.45889495065359e-05
49014,7.4598534163263e-05
49013,7.46081173012193e-05
49012,7.46176989195033e-05
49011,7.46272790172138e-05
49010,7.46368575934495e-05
49009,7.46464346473092e-05
49008,7.4656010177892e-05
49007,7.46655841842967e-05
49006,7.46751566656224e-05
49005,7.46847276209682e-05
49004,7.46942970494333e-05
49003,7.47038649501169e-05
49002,7.47134313221183e-05
49001,7.4722996164537e-05
49000,7.47325594764721e-05
48999,7.47431912825302e-05
48998,7.47538213213832e-05
48997,7.47644495918471e-05
48996,7.47750760927379e-05
48995,7.47857008228714e-05
48994,7.47963237810638e-05
48993,7.48069449661309e-05
48992,7.48175643768893e-05
48991,7.48281820121548e-05
48990,7.4838797870744e-05
48989,7.48494119514732e-05
48988,7.48600242531587e-05
48987,7.48706347746171e-05
48986,7.48812435146649e-05
48985,7.48918504721188e-05
48984,7.49024556457955e-05
48983,7.49130590345116e-05
48982,7.49236606370841e-05
48981,7.49342604523297e-05
48980,7.49448584790657e-05
48979,7.49554547161089e-05
48978,7.49660491622763e-05
48977,7.49766418163853e-05
48976,7.4987232677253e-05
48975,7.49978217436968e-05
48974,7.5008409014534e-05
48973,7.5018994488582e-05
48972,7.50295781646585e-05
48971,7.50401600415808e-05
48970,7.50507401181669e-05
48969,7.50613183932343e-05
48968,7.50718948656007e-05
48967,7.50824695340842e-05
48966,7.50930423975026e-05
48965,7.5103613454674e-05
48964,7.51141827044164e-05
48963,7.51247501455479e-05
48962,7.51353157768869e-05
48961,7.51458795972515e-05
48960,7.51564416054603e-05
48959,7.51675932333485e-05
48958,7.51787429537262e-05
48957,7.51898907651491e-05
48956,7.52010366661727e-05
48955,7.52121806553527e-05
48954,7.52233227312446e-05
48953,7.52344628924043e-05
48952,7.52456011373876e-05
48951,7.52567374647502e-05
48950,7.5267871873048e-05
48949,7.5279004360837e-05
48948,7.5290134926673e-05
48947,7.53012635691123e-05
48946,7.53123902867106e-05
48945,7.53235150780243e-05
48944,7.53346379416094e-05
48943,7.53457588760222e-05
48942,7.53568778798191e-05
48941,7.53679949515562e-05
48940,7.537911008979e-05
48939,7.53912253921187e-05
48938,7.54033383850618e-05
48937,7.5415449066762e-05
48936,7.54275574353623e-05
48935,7.54396634890054e-05
48934,7.54517672258344e-05
48933,7.54638686439925e-05
48932,7.54759677416226e-05
48931,7.54880645168683e-05
48930,7.55001589678726e-05
48929,7.55122510927791e-05
48928,7.55243408897313e-05
48927,7.55364283568726e-05
48926,7.55485134923469e-05
48925,7.55605962942978e-05
48924,7.55726767608692e-05
48923,7.5584754890205e-05
48922,7.55968306804492e-05
48921,7.5608904129746e-05
48920,7.56209752362393e-05
48919,7.56340720233221e-05
48918,7.56471660684267e-05
48917,7.56602573691363e-05
48916,7.56733459230341e-05
48915,7.56864317277037e-05
48914,7.56995147807284e-05
48913,7.57125950796919e-05
48912,7.5725672622178e-05
48911,7.57387474057703e-05
48910,7.5751819428053e-05
48909,7.57648886866101e-05
48908,7.57779551790257e-05
48907,7.57910189028842e-05
48906,7.58040798557699e-05
48905,7.58171380352674e-05
48904,7.58301934389614e-05
48903,7.58432460644365e-05
48902,7.58562959092779e-05
48901,7.58693429710702e-05
48900,7.58823872473989e-05
48899,7.58944048799279e-05
48898,7.59064201254619e-05
48897,7.59184329821472e-05
48896,7.59304434481306e-05
48895,7.59424515215583e-05
48894,7.59544572005774e-05
48893,7.59664604833347e-05
48892,7.5978461367977e-05
48891,7.59904598526514e-05
48890,7.6002455935505e-05
48889,7.6014449614685e-05
